,ELUSED,DHUSED,HT2,STUSED,WATR,SQFT,NOCC,YRCON,PBA,MFEXP,COOL,FKUSED,ELHT2,FREESTN,ELWATR,ELCNS,NGUSED,CDD65,HDD65,PUBID,ELHT1,HT1,ELCOOL,HWUSED,ELEXP,MFUSED
9431,1,2,2,2,1,6500,4,2001,2,10528.0,1,2,2.0,1.0,1.0,105275.0,2,1386,3234,3225,1.0,1,1.0,2,10528.0,1
9440,1,2,1,2,1,150000,10,1991,23,290576.0,1,2,2.0,0.0,1.0,4724180.0,1,590,7446,3238,1.0,1,1.0,2,254823.0,1
9443,1,2,2,2,1,1001,0,1962,1,743.0,2,2,2.0,1.0,1.0,3375.0,2,1711,1232,3241,1.0,1,2.0,2,743.0,1
9444,1,2,2,2,1,385000,33,1978,2,276166.0,1,2,2.0,1.0,1.0,4935672.0,2,2210,2954,3242,1.0,1,1.0,2,276166.0,1
9453,1,2,2,2,2,15000,3,2001,23,19308.0,1,2,2.0,0.0,2.0,210194.0,2,5015,609,3252,1.0,1,1.0,2,19308.0,1
9460,1,2,2,2,1,11500,1,1969,18,16221.0,1,2,2.0,1.0,2.0,144945.0,1,552,6360,3260,1.0,1,1.0,2,13341.0,1
9461,1,2,2,2,2,12500,1,2001,14,7941.0,1,2,2.0,1.0,2.0,140311.0,2,4263,992,3263,1.0,1,1.0,2,7941.0,1
9482,1,2,2,2,1,28000,7,1969,2,42980.0,1,2,2.0,1.0,1.0,451676.0,2,4153,582,3287,1.0,1,1.0,2,42980.0,1
9483,1,2,2,2,1,3400,1,1953,5,570.0,1,2,2.0,0.0,1.0,4349.0,2,1571,2908,3288,1.0,1,1.0,2,570.0,1
9484,1,2,1,2,1,94000,7,1973,24,476344.0,1,2,2.0,0.0,2.0,4749067.0,1,561,6552,3289,1.0,1,1.0,2,429160.0,1
9488,1,2,2,2,2,10750,1,1987,14,11929.0,1,2,2.0,1.0,2.0,143615.0,2,4573,282,3293,1.0,1,1.0,2,11929.0,1
9493,1,2,1,2,1,46000,1,1985,14,36679.0,1,2,2.0,1.0,1.0,483886.0,1,709,5599,3300,1.0,1,1.0,2,24533.0,1
9494,1,2,1,2,1,15000,1,1959,14,41398.0,1,2,2.0,1.0,2.0,389433.0,1,1193,3887,3301,1.0,1,1.0,2,31085.0,1
9497,1,2,2,2,1,7900,1,1987,5,12464.0,1,1,2.0,1.0,1.0,78345.0,2,690,1202,3307,1.0,1,1.0,2,12123.0,1
9499,1,2,1,2,1,24500,1,1990,18,32693.0,1,2,2.0,1.0,2.0,388757.0,1,744,7103,3309,1.0,1,1.0,2,24765.0,1
9500,1,2,2,2,1,13000,1,1938,25,6822.0,1,2,2.0,1.0,1.0,80627.0,2,1523,3276,3310,1.0,1,1.0,2,6822.0,1
9503,1,2,2,2,2,95000,1,1998,5,37052.0,1,2,2.0,1.0,2.0,418978.0,2,3834,943,3313,1.0,1,1.0,2,37052.0,1
9505,1,2,2,2,1,116000,7,1983,2,136883.0,1,2,2.0,1.0,1.0,2748556.0,2,1232,3020,3316,1.0,1,1.0,2,136883.0,1
9508,1,2,2,2,2,78000,18,1984,23,221053.0,1,2,2.0,0.0,2.0,2772054.0,2,4967,281,3319,1.0,1,1.0,2,221053.0,1
9511,1,2,2,2,1,25000,1,1975,15,73136.0,1,2,2.0,1.0,2.0,658273.0,1,880,5894,3323,1.0,1,1.0,2,63510.0,1
9512,1,2,2,2,1,600000,14,1968,2,804306.0,1,1,2.0,1.0,1.0,15066413.0,2,915,5556,3324,1.0,1,1.0,2,804306.0,1
9513,1,2,2,2,1,9500,1,1965,18,3774.0,1,2,2.0,1.0,2.0,60413.0,2,879,4393,3325,1.0,1,1.0,2,3774.0,1
9514,1,2,1,2,1,81000,20,1917,23,112489.0,1,2,2.0,0.0,1.0,1419491.0,1,1764,3118,3326,1.0,1,1.0,2,107469.0,1
9524,1,2,2,2,1,8000,2,1900,6,30494.0,1,2,2.0,1.0,2.0,221772.0,1,1420,3590,3338,1.0,1,1.0,2,27722.0,1
9532,1,2,2,2,1,2600,1,1990,2,3607.0,1,2,2.0,1.0,2.0,18411.0,1,3937,1658,3349,1.0,1,1.0,2,2288.0,1
9535,1,2,2,2,1,33000,1,1989,18,24661.0,1,2,2.0,1.0,1.0,222798.0,1,4415,826,3352,1.0,1,1.0,2,19999.0,1
9536,1,2,2,2,1,18000,3,1999,25,4468.0,1,2,2.0,1.0,1.0,45081.0,2,3723,888,3353,1.0,1,1.0,2,4468.0,1
9542,1,2,2,2,2,1500,1,1960,26,1203.0,1,2,2.0,0.0,2.0,6286.0,2,1733,2372,3359,1.0,1,1.0,2,1203.0,1
9549,1,2,2,2,1,10000,1,1975,25,5726.0,1,2,2.0,1.0,1.0,73395.0,2,878,5035,3367,1.0,1,1.0,2,5726.0,1
9552,1,2,2,2,1,2050,1,1945,6,10860.0,1,2,2.0,1.0,1.0,111445.0,2,552,6497,3372,1.0,1,1.0,2,10860.0,1
9553,1,2,2,2,1,435000,2,1983,2,382072.0,1,2,2.0,1.0,1.0,5808572.0,2,2607,2450,3373,1.0,1,1.0,2,382072.0,1
9554,1,2,2,2,2,1550,1,1970,14,5062.0,1,2,2.0,1.0,2.0,51008.0,2,1788,2842,3375,1.0,1,1.0,2,5062.0,1
9560,1,2,2,2,1,1300,2,1992,18,1116.0,1,2,2.0,1.0,1.0,16493.0,2,1572,4090,3382,1.0,1,1.0,2,1116.0,1
9561,1,2,2,2,2,100000,31,1999,23,201830.0,1,2,2.0,0.0,2.0,1701151.0,2,322,1802,3383,1.0,1,1.0,2,201830.0,1
9563,1,2,2,2,1,2000,1,1950,2,3147.0,1,2,2.0,1.0,1.0,24665.0,2,1001,5109,3385,1.0,1,1.0,2,3147.0,1
9571,1,2,1,2,1,2400,1,1943,15,18206.0,1,2,2.0,1.0,1.0,179900.0,1,4376,850,3394,1.0,1,1.0,2,16271.0,1
9575,1,2,2,2,1,5000,5,1948,2,2438.0,1,2,2.0,1.0,1.0,21531.0,2,1678,3594,3398,1.0,1,1.0,2,2438.0,1
9582,1,2,2,2,1,34000,1,1956,14,12796.0,1,2,2.0,1.0,1.0,632574.0,2,956,5138,3406,1.0,1,1.0,2,12796.0,1
9583,1,2,2,2,1,82000,1,1926,2,231838.0,1,2,2.0,0.0,1.0,2042610.0,1,223,2583,3407,1.0,1,1.0,2,230049.0,1
9586,1,2,2,2,1,72000,12,1984,23,170311.0,1,2,2.0,0.0,1.0,2187957.0,2,3005,1262,3412,1.0,1,1.0,2,170311.0,1
9588,1,2,2,2,1,40000,1,1986,18,56592.0,1,2,2.0,1.0,1.0,789602.0,2,3109,658,3416,1.0,1,1.0,2,56592.0,1
9590,1,2,2,2,2,2200,1,1997,2,4448.0,1,2,2.0,1.0,2.0,49636.0,2,3450,750,3418,1.0,1,1.0,2,4448.0,1
9599,1,2,2,2,1,22000,1,1938,6,77125.0,1,2,2.0,1.0,2.0,745040.0,1,732,6353,3429,1.0,1,1.0,2,56810.0,1
9600,1,2,2,2,1,43000,11,2000,23,69318.0,1,1,2.0,0.0,1.0,1075592.0,1,1747,3085,3430,1.0,1,1.0,2,67901.0,1
9603,1,2,2,2,1,11500,1,1996,13,7956.0,1,2,2.0,1.0,1.0,100463.0,2,1494,2508,3433,1.0,1,1.0,2,7956.0,1
9604,1,2,2,2,1,9200,1,1982,12,7019.0,1,2,2.0,1.0,2.0,58941.0,1,3177,1422,3435,1.0,1,1.0,2,5326.0,1
9607,1,2,2,2,1,59000,6,1990,23,182226.0,1,2,2.0,0.0,1.0,2725206.0,2,1207,3925,3438,1.0,1,1.0,2,182226.0,1
9611,1,2,2,2,1,74000,2,2002,5,49534.0,1,2,2.0,1.0,1.0,586877.0,2,4719,676,3443,1.0,1,1.0,2,49534.0,1
9623,1,2,2,2,1,8300,3,1959,23,5708.0,1,2,2.0,0.0,1.0,57086.0,2,1880,3680,3459,1.0,1,1.0,2,5708.0,1
9624,1,2,1,2,1,57000,2,1980,23,20192.0,1,2,2.0,0.0,1.0,165510.0,1,1654,3922,3460,1.0,1,1.0,2,14505.0,1
9633,1,2,2,2,1,3700,1,1994,2,5087.0,1,2,2.0,1.0,1.0,88683.0,2,766,6223,3472,1.0,1,1.0,2,5087.0,1
9636,1,2,2,2,1,15000,1,1988,18,13454.0,1,2,2.0,1.0,2.0,154609.0,2,3654,590,3475,1.0,1,1.0,2,13454.0,1
9641,1,2,2,2,1,156000,1,1978,14,174332.0,1,1,2.0,1.0,1.0,2720157.0,2,1727,3195,3481,1.0,1,1.0,2,173744.0,1
9644,1,2,2,2,1,93000,2,1996,2,249469.0,1,1,2.0,1.0,1.0,4722987.0,2,1177,4632,3484,1.0,1,1.0,2,249327.0,1
9651,1,2,2,2,1,168000,57,1981,2,200400.0,1,1,2.0,1.0,1.0,2649674.0,2,2798,1529,3491,1.0,1,1.0,2,200000.0,1
9656,1,2,1,2,1,35000,9,2001,23,65379.0,1,2,1.0,0.0,1.0,699064.0,1,1770,3039,3498,1.0,1,1.0,2,60496.0,1
9658,1,2,1,2,1,2000,1,1998,2,12809.0,1,2,2.0,1.0,2.0,77305.0,1,1631,1795,3500,1.0,1,1.0,2,12385.0,1
9663,1,2,2,2,1,18000,4,1998,23,32090.0,1,2,2.0,0.0,1.0,456456.0,2,819,5952,3505,1.0,1,1.0,2,32090.0,1
9666,1,2,2,2,1,5500,1,1987,26,7525.0,1,2,2.0,1.0,1.0,98455.0,2,2140,2374,3508,1.0,1,1.0,2,7525.0,1
9669,1,2,1,2,1,250000,40,1980,24,560566.0,1,1,1.0,0.0,1.0,4549461.0,1,1927,1902,3513,1.0,1,1.0,2,539763.0,1
9670,1,2,2,2,1,72000,1,1952,25,19313.0,1,2,2.0,1.0,1.0,231300.0,2,3438,1009,3514,1.0,1,1.0,2,19313.0,1
9672,1,2,2,2,1,12750,3,1975,13,18240.0,1,2,2.0,1.0,1.0,178307.0,1,1039,4655,3516,1.0,1,1.0,2,13200.0,1
9673,1,2,1,2,1,24000,1,1992,2,16000.0,1,2,2.0,1.0,1.0,242396.0,2,1319,3922,3517,1.0,1,1.0,2,16000.0,1
9677,1,2,1,2,1,5000,1,1998,25,11212.0,1,2,2.0,1.0,1.0,98606.0,1,1056,5631,3522,1.0,1,1.0,2,9024.0,1
9679,1,2,2,2,1,44500,12,1993,23,67402.0,1,2,2.0,0.0,1.0,704555.0,2,1090,3403,3525,1.0,1,1.0,2,67402.0,1
9680,1,2,2,2,1,28500,32,1989,2,80000.0,1,2,2.0,1.0,1.0,963855.0,2,3694,1387,3526,1.0,1,1.0,2,80000.0,1
9684,1,2,2,2,1,28500,1,1961,14,34249.0,2,2,2.0,1.0,1.0,367086.0,2,639,6058,3530,1.0,1,2.0,2,34249.0,1
9693,1,2,2,2,1,77000,1,2001,18,64255.0,1,2,2.0,1.0,2.0,784006.0,1,3856,1282,3539,1.0,1,1.0,2,61877.0,1
9698,1,2,2,2,2,42000,1,2002,5,9626.0,1,2,2.0,1.0,2.0,113586.0,2,1231,3322,3544,1.0,1,1.0,2,9626.0,1
9700,1,2,2,2,1,19750,1,1959,14,13527.0,1,2,2.0,1.0,1.0,258692.0,2,1395,4206,3547,1.0,1,1.0,2,13527.0,1
9708,1,2,2,2,1,97000,1,1984,2,201179.0,1,1,2.0,1.0,1.0,3003429.0,1,2590,838,3556,1.0,1,1.0,2,198841.0,1
9709,1,2,2,2,1,7000,1,1985,2,17913.0,1,2,2.0,1.0,1.0,189800.0,2,3021,1464,3557,1.0,1,1.0,2,17913.0,1
9710,1,2,2,2,1,1150,1,1999,15,26427.0,1,2,2.0,1.0,1.0,348923.0,1,1734,2837,3558,1.0,1,1.0,2,25319.0,1
9711,1,2,1,2,1,20000,1,1973,5,56340.0,1,2,2.0,1.0,2.0,434117.0,1,784,6164,3559,1.0,1,1.0,2,39440.0,1
9712,1,2,2,2,1,78000,1,1968,14,77287.0,1,2,2.0,1.0,1.0,1044554.0,1,3525,670,3560,1.0,1,1.0,2,76490.0,1
9713,1,2,2,2,1,9800,5,1975,23,37708.0,1,2,2.0,0.0,2.0,278684.0,1,754,6324,3561,1.0,1,1.0,2,36669.0,1
9716,1,2,2,2,1,66000,22,1973,2,113461.0,1,1,2.0,0.0,1.0,1683519.0,2,1290,4620,3565,1.0,1,1.0,2,113376.0,1
9717,1,2,1,2,1,4950,1,1997,2,13570.0,1,2,2.0,1.0,1.0,163770.0,1,1950,3231,3566,1.0,1,1.0,2,12565.0,1
9727,1,2,2,2,1,1500,3,1985,25,706.0,1,2,2.0,1.0,1.0,6022.0,2,1847,2392,3577,1.0,1,1.0,2,706.0,1
9733,1,2,2,2,1,3500,1,1988,2,9600.0,1,2,2.0,1.0,1.0,98374.0,2,2960,2118,3584,1.0,1,1.0,2,9600.0,1
9734,1,2,2,2,1,18250,1,1984,14,19802.0,1,2,2.0,1.0,1.0,240927.0,2,5654,780,3585,1.0,1,2.0,2,19802.0,1
9737,1,2,2,2,1,76000,1,1996,14,80977.0,1,2,2.0,1.0,1.0,1196672.0,2,3371,808,3589,1.0,1,1.0,2,80977.0,1
9738,1,2,2,2,1,10750,1,1958,2,17851.0,1,2,2.0,0.0,1.0,217590.0,2,612,6083,3591,1.0,1,1.0,2,17851.0,1
9743,1,2,2,2,1,134000,1,2002,25,210525.0,1,1,2.0,1.0,1.0,3273040.0,2,2630,1424,3600,1.0,1,1.0,2,210352.0,1
9744,1,2,2,2,2,250000,18,1953,23,427126.0,1,2,2.0,0.0,2.0,4483241.0,1,531,6928,3602,1.0,1,1.0,2,385240.0,1
9748,1,2,2,2,1,32500,8,1990,23,69993.0,1,2,2.0,0.0,1.0,635340.0,1,2905,1570,3607,1.0,1,1.0,2,58808.0,1
9749,1,2,1,2,1,66000,2,1973,14,36376.0,1,2,2.0,1.0,1.0,474508.0,2,1895,2559,3608,1.0,1,1.0,2,36376.0,1
9751,1,2,2,2,1,2400,1,1985,6,10232.0,1,2,2.0,1.0,1.0,159298.0,2,1477,3019,3610,1.0,1,1.0,2,10232.0,1
9760,1,2,2,2,1,85000,1,1981,2,158616.0,1,2,2.0,1.0,1.0,2494328.0,1,696,7078,3621,1.0,1,1.0,2,158409.0,1
9762,1,2,2,2,2,1600,2,1964,2,1139.0,2,2,2.0,1.0,2.0,14945.0,2,323,3766,3623,1.0,1,2.0,2,1139.0,1
9764,1,2,2,2,1,6800,1,1954,8,4293.0,1,2,2.0,1.0,1.0,26063.0,2,615,1500,3625,1.0,1,1.0,2,4293.0,1
9767,1,2,2,2,2,3600,1,1994,91,960.0,1,2,2.0,1.0,2.0,10722.0,2,564,9644,3629,1.0,1,1.0,2,960.0,1
9769,1,2,2,2,1,7500,2,1992,2,8232.0,1,2,2.0,1.0,1.0,63944.0,2,4177,946,3632,1.0,1,1.0,2,8232.0,1
9774,1,2,2,2,1,800000,50,1980,2,708005.0,1,1,2.0,0.0,1.0,14422933.0,2,283,3829,3638,1.0,1,1.0,2,707942.0,1
9782,1,2,1,2,1,68000,1,2000,14,80202.0,1,2,2.0,1.0,2.0,1868166.0,1,1358,5312,3650,1.0,1,1.0,2,74633.0,1
9783,1,2,2,2,1,36500,2,1962,18,43085.0,1,2,2.0,1.0,2.0,280055.0,1,2936,1180,3652,1.0,1,1.0,2,29952.0,1
9787,1,2,2,2,1,24750,1,1986,14,25020.0,1,2,2.0,1.0,1.0,420841.0,2,4228,678,3656,1.0,1,1.0,2,25020.0,1
9789,1,2,2,2,1,15000,1,1999,13,24625.0,1,2,2.0,1.0,1.0,335068.0,2,4602,274,3658,1.0,1,1.0,2,24625.0,1
9790,1,2,2,2,1,8000,1,1978,5,4300.0,1,2,2.0,1.0,1.0,39312.0,2,3556,1974,3659,1.0,1,1.0,2,4300.0,1
9794,1,2,2,2,1,9000,1,1980,5,15041.0,1,2,2.0,1.0,1.0,181898.0,2,1058,3642,3664,1.0,1,1.0,2,15041.0,1
9796,1,2,2,2,1,11500,1,1956,7,38859.0,1,2,2.0,1.0,1.0,484098.0,2,431,6827,3666,1.0,1,1.0,2,38859.0,1
9799,1,2,2,2,1,180000,1,1993,11,534307.0,1,2,2.0,1.0,1.0,16150320.0,2,1319,3067,3669,1.0,1,1.0,2,534307.0,1
9802,1,2,2,2,1,5000,1,1996,25,14562.0,1,2,2.0,1.0,1.0,216626.0,2,3868,634,3672,1.0,1,1.0,2,14562.0,1
9805,1,2,2,2,1,2200,1,1965,2,1818.0,1,2,2.0,1.0,1.0,20200.0,2,3361,1022,3675,1.0,1,1.0,2,1818.0,1
9811,1,2,2,2,1,3700,1,1989,6,19015.0,1,2,2.0,1.0,1.0,333596.0,2,719,6657,3682,1.0,1,1.0,2,19015.0,1
9813,1,2,1,2,1,10001,1,1985,12,8741.0,1,2,2.0,1.0,1.0,91884.0,1,1297,3545,3684,1.0,1,1.0,2,7302.0,1
9816,1,2,2,2,2,2000,1,1980,25,2242.0,1,2,2.0,1.0,2.0,24791.0,2,1314,3309,3687,1.0,1,1.0,2,2242.0,1
9822,1,2,1,2,1,60000,7,1972,23,186452.0,1,1,1.0,0.0,1.0,2283290.0,1,2592,1944,3697,1.0,1,1.0,2,179141.0,1
9827,1,2,1,2,1,12750,4,1991,23,56112.0,1,2,1.0,0.0,2.0,561247.0,1,3656,1268,3703,1.0,1,1.0,2,51636.0,1
9833,1,2,1,2,1,180000,2,1986,2,344364.0,1,2,2.0,1.0,1.0,3369503.0,1,825,5786,3710,1.0,1,1.0,2,321745.0,1
9841,1,2,2,2,1,17250,1,1999,18,21308.0,1,2,2.0,1.0,1.0,274936.0,2,1189,3326,3718,1.0,1,1.0,2,21308.0,1
9842,1,2,1,2,1,12750,1,1974,14,6286.0,1,1,2.0,1.0,1.0,107741.0,2,701,8213,3719,1.0,1,1.0,2,5270.0,1
9847,1,2,1,2,1,59000,8,1970,26,46538.0,1,2,2.0,1.0,2.0,284414.0,1,1641,810,3724,1.0,1,1.0,2,44769.0,1
9853,1,2,2,2,2,22500,1,1999,5,9963.0,1,2,2.0,1.0,2.0,88242.0,2,3681,927,3732,1.0,1,1.0,2,9963.0,1
9856,1,2,2,2,2,18000,1,1973,25,8069.0,1,2,2.0,1.0,2.0,65285.0,2,1135,4735,3736,1.0,1,1.0,2,8069.0,1
9860,1,2,2,2,1,11750,1,1920,2,16856.0,1,2,2.0,1.0,2.0,142019.0,1,969,5613,3745,1.0,1,1.0,2,16616.0,1
9861,1,2,1,2,1,8600,1,2001,26,3911.0,1,2,2.0,1.0,1.0,89256.0,2,569,9785,3747,1.0,1,1.0,2,3911.0,1
9866,1,2,2,2,1,36000,1,1985,2,131113.0,1,2,2.0,1.0,1.0,1076336.0,2,1758,1117,3752,1.0,1,1.0,2,131113.0,1
9867,1,2,2,2,1,93000,1,1997,2,286019.0,1,1,2.0,1.0,2.0,3904490.0,1,2507,2493,3755,1.0,1,1.0,2,281952.0,1
9869,1,2,2,2,1,10750,1,1960,12,7098.0,2,2,2.0,1.0,1.0,84056.0,2,349,7376,3757,1.0,1,2.0,2,7098.0,1
9872,1,2,2,2,1,35500,9,1979,23,69236.0,1,2,2.0,0.0,1.0,674724.0,2,3727,1343,3760,1.0,1,1.0,2,69236.0,1
9875,1,2,2,2,1,28000,1,1978,12,4917.0,1,2,2.0,1.0,1.0,192478.0,2,1033,5117,3763,1.0,1,1.0,2,4917.0,1
9883,1,2,2,2,1,19000,8,1975,2,12575.0,1,2,2.0,1.0,1.0,113288.0,2,975,5986,3772,1.0,1,1.0,2,12575.0,1
9888,1,2,1,2,1,154000,1,1996,14,194459.0,1,2,2.0,1.0,1.0,2521084.0,2,3521,529,3777,1.0,1,1.0,2,194459.0,1
9890,1,2,2,2,1,4500,4,1965,2,8647.0,1,2,2.0,1.0,1.0,52677.0,2,845,5448,3779,1.0,1,1.0,2,8647.0,1
9895,1,2,1,2,2,9000,2,1932,14,7414.0,1,2,2.0,1.0,2.0,42645.0,1,1280,870,3785,1.0,1,1.0,2,6947.0,1
9896,1,2,2,2,1,1600000,196,2002,24,2276597.0,1,2,2.0,0.0,1.0,27927912.0,1,705,6328,3786,1.0,1,1.0,2,2091540.0,1
9898,1,2,2,2,1,25000,14,1978,23,40124.0,1,2,2.0,0.0,1.0,564587.0,1,1148,4754,3788,1.0,1,1.0,2,32580.0,1
9899,1,2,1,2,1,198000,7,1984,2,258060.0,1,1,2.0,1.0,1.0,4748985.0,2,1261,4499,3789,1.0,1,1.0,2,257810.0,1
9900,1,2,2,2,1,40000,1,1969,15,150333.0,1,2,2.0,1.0,1.0,1648904.0,1,685,5635,3790,1.0,1,1.0,2,133333.0,1
9903,1,2,2,2,1,11000,6,1975,23,19643.0,1,1,2.0,0.0,1.0,216530.0,1,1956,3261,3794,1.0,1,1.0,2,18415.0,1
9905,1,2,1,2,1,285000,2,1974,16,538867.0,1,1,2.0,1.0,1.0,10301054.0,1,746,4654,3797,1.0,1,1.0,2,513481.0,1
9907,1,2,2,2,1,35000,2,1990,17,100414.0,1,1,2.0,0.0,2.0,904766.0,1,3953,786,3800,1.0,1,1.0,2,63150.0,1
9910,1,2,1,2,1,8000,2,1978,12,8352.0,1,2,2.0,1.0,1.0,80723.0,1,3122,1393,3803,1.0,1,1.0,2,7104.0,1
9913,1,2,2,2,1,51000,0,1998,1,29306.0,1,2,2.0,1.0,1.0,365529.0,2,3512,1044,3808,1.0,1,1.0,2,29306.0,1
9914,1,2,1,2,1,75000,1,1950,17,180104.0,1,1,2.0,1.0,1.0,3074986.0,2,614,8792,3809,1.0,1,1.0,2,163885.0,1
9925,1,2,2,2,1,10500,1,1999,14,13282.0,1,2,2.0,1.0,1.0,145515.0,2,4489,664,3820,1.0,1,1.0,2,13282.0,1
9927,1,2,1,2,1,172000,3,1998,8,398053.0,1,1,2.0,1.0,2.0,4605900.0,1,1070,3766,3822,1.0,1,1.0,2,256419.0,1
9929,1,2,1,2,1,24250,7,1980,23,66287.0,1,2,1.0,0.0,2.0,521943.0,1,1970,712,3824,1.0,1,1.0,2,61925.0,1
9930,1,2,2,2,1,300000,5,1984,2,585361.0,1,2,2.0,1.0,1.0,10629167.0,1,718,8072,3825,1.0,1,1.0,2,579341.0,1
9933,1,2,1,2,1,100000,17,1995,23,238770.0,1,2,1.0,0.0,1.0,2458237.0,1,772,5666,3828,1.0,1,1.0,2,203056.0,1
9936,1,2,2,2,1,60000,1,1992,25,105804.0,1,2,2.0,1.0,1.0,1960434.0,2,647,8816,3831,1.0,1,1.0,2,105804.0,1
9938,1,2,1,2,2,2500,1,1950,2,4012.0,1,2,2.0,1.0,2.0,34494.0,1,507,6623,3833,1.0,1,1.0,2,2222.0,1
9941,1,2,2,2,1,1200,0,1965,1,493.0,1,2,2.0,1.0,1.0,4451.0,2,1630,2690,3837,1.0,1,1.0,2,493.0,1
9943,1,2,2,2,1,2150,1,1991,6,11310.0,1,2,2.0,1.0,1.0,145888.0,2,1446,3194,3839,1.0,1,1.0,2,11310.0,1
9946,1,2,2,2,1,200001,1,1999,5,95957.0,1,2,2.0,1.0,1.0,904096.0,2,2250,2892,3843,1.0,1,1.0,2,95957.0,1
9947,1,2,2,2,1,5500,1,1991,15,39900.0,1,2,2.0,1.0,2.0,360000.0,1,2939,1653,3844,1.0,1,1.0,2,36500.0,1
9953,1,2,2,2,1,18000,3,1990,2,20071.0,1,2,2.0,1.0,1.0,246615.0,2,3944,637,3850,1.0,1,1.0,2,20071.0,1
9955,1,2,1,2,1,54000,1,1965,18,84115.0,1,2,2.0,1.0,2.0,841879.0,1,1039,5770,3852,1.0,1,1.0,2,68926.0,1
9957,1,2,2,2,1,54000,1,1986,13,83114.0,1,2,2.0,1.0,2.0,1220623.0,1,2519,1999,3855,1.0,1,1.0,2,82502.0,1
9964,1,2,2,2,1,2700,1,1970,15,25569.0,1,2,2.0,1.0,1.0,286879.0,2,3115,2235,3862,1.0,1,1.0,2,25569.0,1
9972,1,2,2,2,1,10001,1,1970,18,16306.0,1,2,2.0,1.0,2.0,188628.0,1,3935,649,3871,1.0,1,1.0,2,13508.0,1
9980,1,2,2,2,1,104000,3,1979,2,60992.0,1,2,2.0,1.0,1.0,1172925.0,2,666,8662,3880,1.0,1,1.0,2,60992.0,1
9990,1,2,2,2,1,6900,1,1968,14,10897.0,1,2,2.0,1.0,1.0,88044.0,2,1267,3295,3896,1.0,1,1.0,2,10897.0,1
9998,1,2,1,2,1,1200,1,1968,2,723.0,1,2,2.0,1.0,1.0,15378.0,1,2764,2399,3907,1.0,1,1.0,2,429.0,1
10001,1,2,2,2,1,43000,4,1981,2,40110.0,1,2,2.0,1.0,1.0,537416.0,2,1101,3627,3910,1.0,1,1.0,2,40110.0,1
10006,1,2,2,2,2,1550,1,1991,14,2130.0,1,2,2.0,1.0,2.0,19265.0,2,3943,1378,3917,1.0,1,1.0,2,2130.0,1
10011,1,2,2,2,1,350000,10,1985,2,960000.0,1,1,2.0,1.0,1.0,19591837.0,2,564,6568,3924,1.0,1,1.0,2,960000.0,1
10016,1,2,2,2,1,28000,1,1955,14,71728.0,1,2,2.0,1.0,1.0,1212923.0,2,950,5846,3929,1.0,1,1.0,2,71728.0,1
10019,1,2,2,2,1,32000,1,1955,1,35093.0,1,2,2.0,1.0,1.0,755819.0,1,948,4865,3932,1.0,1,1.0,2,16265.0,1
10021,1,2,2,2,1,1800,1,1975,2,4485.0,1,2,2.0,1.0,1.0,25938.0,2,716,1087,3935,1.0,1,1.0,2,4485.0,1
10022,1,2,2,2,1,1500,1,1955,15,2500.0,1,2,2.0,1.0,1.0,23150.0,2,3008,1076,3936,1.0,1,1.0,2,2500.0,1
10023,1,2,2,2,2,10000,2,1947,2,2000.0,1,2,2.0,1.0,2.0,12000.0,2,754,7227,3937,1.0,1,1.0,2,2000.0,1
10026,1,2,2,2,1,7300,1,1950,15,17744.0,1,2,2.0,0.0,1.0,137547.0,1,3479,973,3941,1.0,1,1.0,2,13277.0,1
10030,1,2,1,2,1,15000,1,1985,5,10521.0,1,2,2.0,1.0,1.0,104951.0,1,711,5299,3946,1.0,1,1.0,2,9146.0,1
10031,1,2,2,2,1,118000,30,1977,24,131925.0,1,2,2.0,0.0,1.0,872464.0,1,642,5843,3947,1.0,1,1.0,2,99065.0,1
10033,1,2,2,2,2,2000,1,1962,6,4586.0,1,2,2.0,1.0,2.0,55613.0,2,1145,4833,3949,1.0,1,1.0,2,4586.0,1
10034,1,2,2,2,1,7500,2,1948,13,2397.0,1,2,2.0,1.0,1.0,14339.0,2,2997,1386,3950,1.0,1,1.0,2,2397.0,1
10039,1,2,1,2,1,51000,7,1998,23,99926.0,1,1,1.0,0.0,1.0,1229150.0,1,2878,1643,3958,1.0,1,1.0,2,96436.0,1
10041,1,2,2,2,1,2400,1,1959,25,3605.0,1,2,2.0,1.0,1.0,36542.0,2,1480,3568,3960,1.0,1,1.0,2,3605.0,1
10043,1,2,2,2,2,22000,3,1998,5,5215.0,1,2,2.0,1.0,2.0,53440.0,2,3603,968,3962,1.0,1,1.0,2,5215.0,1
10044,1,2,2,2,1,9800,1,1995,12,6198.0,1,2,2.0,1.0,1.0,73521.0,2,627,6127,3963,1.0,1,1.0,2,6198.0,1
10047,1,2,1,2,1,6000,1,1954,8,5515.0,1,1,2.0,1.0,1.0,95453.0,2,720,8053,3966,1.0,1,1.0,2,4920.0,1
10050,1,2,2,2,1,23750,9,1967,2,47723.0,1,2,2.0,1.0,1.0,501944.0,2,3072,648,3969,1.0,1,1.0,2,47723.0,1
10053,1,2,2,2,1,65000,1,1997,5,84231.0,1,2,2.0,1.0,1.0,902473.0,2,4181,922,3972,1.0,1,1.0,2,84231.0,1
10056,1,2,2,2,1,3550,2,1982,2,6539.0,1,2,2.0,1.0,1.0,62364.0,2,3176,781,3976,1.0,1,1.0,2,6539.0,1
