,TVONWD2,PRKGPLC1,SIZRFRI1,INTERNET,TVTYPE2,WDPELLET,USENOTMOIST,USEEL,SIZEOFGARAGE,TOTSQFT_EN,TOTUCSQFT,OUTGRILLFUEL,OUTLET,WDOTHER,ELWATER,ATTICFIN,ELFOOD,ESCWASH,HDD30YR,CDD80,BEDROOMS,NCOMBATH,DNTHEAT,WASHLOAD,TEMPGONE,HIGHCEIL,FOPAY,TOTROOMS,PERIODEL,YEARMADERANGE,CELLAR,TVONWE2,EMPLOYHH,USECENAC,ROOFTYPE,TEMPNITE,NUMFRIG,WOODLOGS,SWIMPOOL,POOL,INWIRELESS,TYPEHUQ,WHEATAGE,LPWARM,NOTMOIST,ATTIC,BASECOOL,TEMPHOME,EQUIPAUX,COOLTYPE,CWASHER,AGEFRZR,ELCOOL,WASHTEMP,DRYRFUEL,STOVE,GARGHEAT,SDESCENT,WHEATSIZ,ATHOME,AGEDW,SOLWATER,STOVENFUEL,STOVEFUEL,AIRCOND,AGECWASH,AGERFRI2,AGECENAC,TEMPGONEAC,FUELH2O,DRAFTY,FOWATER,USENG,TVTYPE1,STORIES,AGECDRYER,SIZRFRI2,EDUCATION,TVONWD1,FUELPOOL,NHSLDMEM,RECBATH,BASEHEAT,UGWATER,EQUIPAGE,ATTCCOOL,OA_LAT,PERIODFO,WSF,OVENUSE,SOLOTHER,THERMAINAC,PERIODLP,ADQINSUL,DOOR1SUM,RNSETEMP,USEWOOD,HHAGE,MONEYPY,NUMBERAC,TOTCSQFT,EQUIPM,FUELTUB,NUMCFAN,PROTHERMAC,MICRO,STUDIO,WDWATER,ELOTHER,TYPERFR1,AGERFRI1,FUELHEAT,DRYRUSE,WDWARM,FOOTHER,LPGPAY,SIZFREEZ,BASEFIN,NUMFREEZ,ELWARM,UGWARM,FOWARM,NUMMEAL,OUTGRILL,UGOTH,TVSIZE1,ICE,HEATHOME,NHAFBATH,TEMPNITEAC,USEWWAC,STOVEN,AMTMICRO,LPWATER,USESOLAR,LPOTHER,OTHROOMS,PROTHERM,OVENFUEL,CDD30YR,TOPFRONT,LPCOOK,TEMPHOMEAC,WWACAGE,USEFO,FUEL_HEAT,KOWNRENT,USEMOISTURE,WINDOWS,HHSEX,CENACHP,MOISTURE,DISHWASH,WALLTYPE,FUELH2O2,TVSIZE2,THERMAIN,USELP,DRYER,HDD50,COFFEE,TVCOLOR,PERIODNG,TOTUSQFT,TYPEGLASS,ESDISHW,ESFRIG,AUDIT,TOTHSQFT,TVONWE1,GWT,ATTCHEAT,GARGCOOL,UGCOOK,NWEIGHT,OVEN,CDD65,DWASHUSE,HDD65,OCCUPYYRANGE,SWAMPCOL,TYPERFR2,UPRTFRZR,WOODAMT
13251,-2,-2,4,-2,-2,-2,-2,1,-2,810,0,-2,0,-2,1,-2,1,-2,1187,301,2,1,-2,-2,70,0,-2,4,1,5,0,-2,0,3,4,70,1,-2,-2,-2,-2,4,1,0,0,0,-2,70,0,1,0,3,1,-2,-2,0,-2,0,2,1,5,0,5,-2,1,-2,-2,1,74,5,2,0,0,1,-2,-2,-2,2,4,-2,3,0,-2,0,5,-2,20.0,-2,0.38,4,0,1,-2,3,0,-2,0,24,3,-2,810,3,-2,0,0,1,0,0,1,22,2,5,-2,0,0,-2,2,-2,1,1,0,0,5,0,0,2,0,1,0,74,-2,1,1,0,0,0,2,0,-2,2661,-2,0,74,-2,0,5,2,-2,20,1,0,0,1,1,-2,-2,1,0,0,134,0,1,-2,0,1,-2,0,0,810,3,71.0,-2,-2,0,6413.07,0,2991,11,1158,8,-2,-2,2,-2.0
13252,4,0,4,1,2,-2,-2,1,-2,1050,875,2,0,-2,1,-2,1,0,4458,0,3,1,-2,2,65,0,-2,6,1,4,0,4,1,-2,5,72,1,-2,0,-2,1,2,2,0,0,0,-2,72,0,2,1,-2,1,3,5,0,-2,0,3,1,41,0,5,-2,1,2,-2,-2,-2,5,3,0,0,2,10,2,-2,5,4,-2,4,0,-2,0,5,-2,5.0,-2,0.45,4,0,-2,-2,2,0,3,0,35,17,1,175,5,-2,3,-2,1,-2,0,1,23,1,5,1,0,0,-2,-2,-2,-2,1,0,0,3,1,0,3,0,1,0,-2,2,1,1,0,0,1,3,0,-2,1023,1,0,-2,1,0,5,1,-2,41,2,-2,0,1,2,-2,1,1,1,1,1630,1,2,-2,350,1,-2,1,0,700,5,58.0,-2,-2,0,9229.28,0,783,11,4628,8,-2,-2,-2,-2.0
13253,3,0,3,1,1,-2,1,1,-2,1107,0,2,0,-2,1,-2,1,0,4155,0,3,1,-2,3,72,1,-2,5,2,7,0,3,0,1,5,75,1,-2,0,-2,0,2,3,0,1,0,-2,75,0,1,1,-2,1,2,5,0,-2,1,2,1,3,0,5,-2,1,3,-2,3,-2,5,3,0,0,4,10,3,-2,4,4,-2,5,0,-2,0,3,-2,5.0,-2,0.46,3,0,1,-2,2,0,2,0,40,10,-2,1107,3,-2,4,0,1,-2,0,1,22,3,5,1,0,0,-2,-2,-2,-2,1,0,0,2,1,0,3,0,1,0,-2,-2,1,3,0,0,1,2,0,-2,1300,1,0,-2,-2,0,5,1,-2,30,1,0,0,1,3,-2,2,1,1,1,1627,1,5,-2,0,1,0,0,0,1107,5,60.0,-2,-2,0,8885.09,0,1134,30,4187,8,-2,-2,-2,-2.0
13262,1,1,4,1,1,-2,-2,1,2,2222,400,21,0,-2,1,0,1,0,2412,56,4,2,-2,3,70,0,-2,9,1,5,0,1,0,1,5,68,1,-2,1,0,1,2,2,0,0,1,-2,70,0,1,1,41,1,3,5,1,0,0,1,1,1,0,-2,5,1,3,-2,41,-2,5,3,0,0,1,10,41,-2,3,3,-2,3,0,-2,0,41,0,11.0,-2,0.39,3,0,1,-2,1,0,3,0,56,14,-2,2222,3,-2,8,0,1,-2,0,1,21,41,5,1,0,0,-2,1,-2,1,1,0,0,3,1,0,2,1,1,0,-2,-2,0,2,0,0,0,5,0,5,1986,1,0,-2,-2,0,5,1,-2,41,1,0,0,1,3,-2,2,1,0,1,527,1,3,-2,400,2,1,-2,0,2222,4,63.0,0,0,0,6252.35,1,2101,30,2375,5,0,-2,2,-2.0
13263,-2,0,3,0,-2,-2,-2,1,-2,720,720,21,1,-2,1,-2,1,-2,5241,0,2,1,-2,3,65,-2,-2,4,1,5,-2,-2,1,-2,3,70,1,-2,-2,-2,-2,1,1,0,0,-2,-2,70,0,-2,1,-2,0,2,5,1,-2,1,2,1,-2,0,-2,5,0,42,-2,-2,-2,5,2,0,0,1,10,42,-2,1,3,-2,5,0,-2,0,5,-2,0.0,-2,0.61,6,0,-2,-2,2,1,2,0,52,7,-2,0,3,-2,0,-2,1,-2,0,1,22,3,5,1,0,0,-2,-2,-2,-2,1,0,0,1,1,0,3,0,1,0,-2,-2,0,2,0,0,0,2,0,5,836,1,0,-2,-2,0,5,3,-2,41,2,-2,0,0,3,-2,-2,1,0,1,2772,1,1,-2,0,2,-2,1,0,720,2,52.0,-2,-2,0,8640.83,1,685,-2,6188,7,1,-2,-2,-2.0
13264,1,-2,3,1,1,-2,-2,1,-2,1008,0,-2,0,-2,1,-2,1,1,2730,30,2,2,-2,2,65,0,-2,4,1,8,-2,1,0,1,-2,80,1,-2,-2,-2,1,5,2,0,0,-2,-2,75,1,1,1,3,1,2,5,0,-2,0,1,1,-2,0,5,-2,1,3,-2,2,-2,5,4,0,0,1,-2,3,-2,5,1,-2,3,0,-2,0,2,-2,0.0,-2,0.53,6,0,1,-2,1,1,3,0,25,6,-2,1008,3,-2,1,1,1,0,0,1,22,3,5,1,0,0,-2,1,-2,1,1,0,0,4,0,0,2,0,1,1,-2,-2,1,3,0,0,0,2,1,-2,1250,1,0,-2,-2,0,5,2,-2,10,1,0,0,0,4,-2,2,1,0,1,457,0,2,-2,0,2,-2,0,0,1008,1,69.0,-2,-2,0,7702.69,0,1568,-2,2221,8,0,-2,2,-2.0
13269,3,0,3,-2,1,-2,-2,1,-2,1767,0,-2,-2,-2,1,-2,1,-2,1630,275,3,2,-2,2,76,0,-2,7,1,3,0,3,0,1,5,76,1,-2,0,-2,-2,2,41,0,0,0,-2,76,0,1,1,-2,1,3,5,0,-2,0,2,1,3,0,5,-2,1,41,-2,41,-2,5,3,0,0,2,10,41,-2,7,5,-2,2,0,-2,0,41,-2,17.0,-2,0.37,5,0,1,-2,3,0,3,0,85,9,-2,1767,3,-2,4,0,1,-2,0,1,22,42,5,1,0,0,-2,-2,-2,-2,1,0,0,3,0,0,2,0,1,0,-2,-2,1,3,0,0,0,4,0,-2,2524,1,0,-2,-2,0,5,2,-2,41,2,0,0,1,1,-2,2,1,0,1,255,0,2,-2,0,1,0,-2,0,1767,5,69.0,-2,-2,0,6763.24,0,2689,30,1703,7,-2,-2,-2,-2.0
13272,3,-2,3,1,1,-2,-2,1,-2,1041,0,-2,0,-2,1,-2,1,1,3808,39,4,2,-2,2,73,1,-2,6,1,1,0,2,0,3,5,73,1,-2,-2,-2,1,4,2,0,0,0,-2,73,0,1,1,-2,1,2,5,0,-2,0,2,0,2,0,5,-2,1,2,-2,1,69,5,4,0,0,1,-2,2,-2,2,3,-2,4,0,-2,0,1,-2,7.0,-2,0.5,4,0,1,-2,2,0,2,0,20,1,-2,1041,3,-2,5,0,1,0,0,1,22,2,5,1,0,0,-2,-2,-2,-2,1,0,0,1,0,0,2,0,1,1,69,-2,1,1,0,0,0,2,0,-2,1534,2,0,69,-2,0,5,2,-2,42,1,0,0,1,1,-2,2,1,0,1,1351,0,5,-2,0,1,-9,-9,0,1041,2,59.0,-2,-2,0,8684.71,0,1524,20,3772,8,-2,-2,-2,-2.0
13277,2,1,5,-2,1,-2,-2,1,2,2499,400,2,1,-2,1,0,1,-9,1116,1576,3,2,-2,2,78,1,-2,6,1,5,0,2,0,2,6,78,2,-2,0,-2,-2,2,41,0,0,1,-2,78,0,3,1,41,1,3,5,1,0,0,2,1,3,0,-2,5,1,3,42,3,78,5,4,0,0,1,10,3,1,3,3,-2,1,0,-2,0,3,0,0.0,-2,0.47,5,0,1,-2,2,2,3,0,84,8,1,2499,4,-2,6,0,1,-2,0,1,21,41,5,1,0,0,1,2,-2,1,1,0,0,4,1,0,3,1,1,0,78,1,0,1,0,0,1,3,1,5,4165,1,0,78,41,0,5,1,-2,30,1,1,0,1,4,-2,1,1,1,1,58,1,4,-2,400,2,1,-2,0,2499,2,74.0,0,0,0,11076.59,1,4571,13,979,6,1,3,1,-2.0
13278,1,-2,4,1,2,-2,-2,1,-2,766,574,2,0,-2,1,-2,1,-2,9828,0,2,1,-2,-2,70,0,-2,4,1,3,-2,1,1,-2,-2,70,1,-2,-2,-2,1,5,41,0,0,-2,-2,70,1,2,0,-2,1,-2,-2,0,-2,0,3,1,3,0,5,-2,1,-2,-2,-2,-2,5,2,0,0,2,-2,-2,-2,5,4,-2,2,0,-2,0,5,-2,0.0,-2,0.69,3,0,-2,-2,3,1,-2,0,28,16,1,191,5,-2,0,-2,1,0,0,1,22,1,5,-2,0,0,-2,-2,-2,-2,1,0,0,3,1,0,3,0,1,0,-2,1,1,3,0,0,1,2,0,-2,343,-2,0,-2,3,0,5,2,-2,20,1,-2,0,1,3,-2,1,1,1,0,5842,0,3,-2,0,1,0,0,0,766,5,43.0,-2,-2,0,4723.74,0,261,20,9754,8,-2,-2,-2,-2.0
13279,-2,-2,4,-2,-2,-2,-2,1,-2,841,561,-2,0,-2,1,-2,1,1,4532,18,1,1,-2,2,68,0,-2,3,1,7,-2,-2,1,-2,-2,68,1,-2,-2,-2,-2,5,3,0,0,-2,-2,68,1,2,1,-2,1,3,5,0,-2,0,2,0,3,0,5,-2,1,3,-2,-2,-2,5,4,0,0,1,-2,2,-2,5,2,-2,1,0,-2,0,3,-2,1.0,-2,0.47,4,0,-2,-2,1,0,3,0,42,17,1,280,5,-2,0,-2,1,0,0,1,22,3,5,1,0,0,-2,-2,-2,-2,1,0,0,4,0,0,2,0,1,0,-2,2,1,3,0,0,0,2,0,-2,193,1,0,-2,3,0,5,1,-2,42,1,-2,0,1,2,-2,-2,1,0,1,1319,0,1,-2,0,2,1,1,0,841,3,53.0,-2,-2,0,12367.41,0,291,12,4773,8,0,-2,-2,-2.0
13280,3,1,4,1,3,0,-2,1,2,2580,400,21,1,0,0,-2,1,1,726,775,4,2,-2,2,78,0,-2,7,1,3,0,3,2,3,5,78,2,0,0,-2,1,2,41,0,0,0,-2,78,0,1,1,41,1,3,5,0,0,0,2,1,-2,0,5,-2,1,1,41,41,78,1,4,0,1,5,10,1,3,2,1,-2,8,0,-2,1,41,-2,21.0,-2,0.54,1,0,1,-2,2,1,3,1,41,11,-2,2580,3,-2,6,0,1,-2,0,1,21,1,5,1,0,0,-2,1,-2,1,1,0,0,2,1,0,3,1,1,0,78,-2,1,4,0,0,0,3,0,-2,3517,2,0,78,-2,0,5,1,-2,41,1,0,0,0,1,-2,1,1,0,1,57,1,5,1,400,1,-2,1,0,2580,3,72.0,-2,0,0,7489.17,0,4027,-2,544,8,0,1,1,5.0
13288,1,1,3,-2,1,-2,-2,1,1,830,1080,-2,1,-2,1,-2,1,1,1497,1038,2,1,-2,2,75,0,-2,4,5,2,0,1,1,-2,2,74,1,-2,0,-2,-2,2,3,0,0,0,-2,70,0,-2,1,-2,0,2,5,0,0,1,2,0,-2,0,5,-2,0,2,-2,-2,-2,5,4,0,0,1,10,3,-2,4,2,-2,2,0,-2,0,2,-2,6.0,-2,0.43,6,0,-2,-2,2,0,2,0,52,18,-2,0,10,-2,3,-2,1,-2,0,1,22,3,5,2,0,0,-2,-2,-2,-2,1,0,0,5,0,0,2,0,1,0,-2,-2,1,3,0,0,0,2,-2,-2,3127,1,0,-2,-2,0,5,1,-2,41,1,-2,0,0,7,-2,1,-2,0,1,148,0,2,-2,250,1,-2,1,0,830,2,71.0,-2,0,0,11838.59,0,4269,-2,1343,5,0,-2,-2,-2.0
13290,1,0,3,-2,1,-2,-2,1,-2,848,636,-2,0,-2,0,-2,0,0,2563,231,2,1,-2,3,65,-2,-2,4,1,4,-2,1,2,-2,6,78,1,-2,-2,-2,-2,1,2,0,0,-2,-2,65,0,2,1,-2,1,3,5,0,-2,1,2,1,-2,0,1,-2,1,3,-2,-2,-2,1,3,0,1,2,10,1,-2,1,4,-2,2,0,-2,1,2,-2,0.0,-2,0.52,6,0,-2,-2,3,1,3,0,61,7,1,212,10,-2,0,-2,1,-2,0,1,22,3,5,1,0,0,-2,-2,-2,-2,1,0,0,2,0,0,3,0,1,0,-2,3,1,4,0,0,0,2,-2,-2,1702,1,0,-2,2,0,5,2,1,30,1,-2,1,0,3,-2,1,-2,0,1,375,1,2,1,424,1,-2,0,0,424,3,68.0,-2,-2,1,6913.06,0,2050,-2,2326,6,1,-2,-2,-2.0
13295,3,1,3,1,2,-2,-2,1,2,1196,400,2,1,-2,1,-2,1,0,2263,577,3,2,-2,2,72,1,-2,6,5,5,0,3,1,3,5,72,1,-2,0,-2,1,2,5,0,0,0,-2,76,0,1,1,-2,1,3,5,0,0,0,3,0,3,0,5,-2,1,3,-2,2,80,5,4,0,0,2,10,3,-2,5,3,-2,4,0,-2,0,5,-2,6.0,-2,0.54,3,0,1,-2,2,0,3,0,40,14,-2,1196,3,-2,4,1,1,-2,0,1,21,3,5,1,0,0,-2,-2,-2,-2,1,0,0,3,1,0,3,1,1,0,76,-2,1,2,0,0,1,3,1,-2,2783,1,0,76,-2,0,5,1,-2,30,2,0,0,1,3,-2,2,1,1,1,506,0,4,-2,400,2,0,-9,0,1196,2,67.0,-2,0,0,7133.12,0,2671,13,2161,7,0,-2,-2,-2.0
13303,2,0,3,1,1,-2,-2,1,-2,1800,1800,-2,0,-2,1,-2,1,-2,9504,37,2,1,-2,-2,70,0,-2,4,1,6,1,1,0,-2,5,70,1,-2,0,-2,1,3,42,0,0,0,0,70,1,-2,0,-2,0,-2,-2,0,-2,0,2,0,-2,0,5,-2,0,-2,-2,-2,-2,5,3,0,0,1,10,-2,-2,3,3,-2,1,0,1,0,42,-2,0.0,-2,0.68,6,0,-2,-2,2,0,-2,0,22,2,-2,0,3,-2,0,-2,1,-2,0,1,22,42,5,-2,0,0,-2,-2,0,-2,1,0,0,3,0,0,1,0,1,0,-2,-2,1,1,0,0,0,2,0,-2,395,-2,0,-2,-2,0,5,2,-2,42,1,-2,0,0,3,-2,2,1,0,0,6090,1,2,-2,0,1,-2,-2,0,1800,1,41.0,-2,-2,0,4498.41,0,189,-2,10240,8,-2,-2,-2,-2.0
13304,2,1,4,1,2,-2,-2,1,3,5542,2650,1,1,-2,0,1,1,1,3474,127,5,3,-2,3,60,1,-2,10,1,7,0,4,0,1,5,70,2,-2,1,0,1,2,3,0,0,1,-2,65,1,1,1,-2,1,3,5,0,0,0,3,1,3,0,5,-2,1,3,41,3,-2,1,4,0,1,2,20,3,3,2,4,-2,4,1,-2,1,3,0,11.0,-2,0.47,2,0,1,-2,2,0,3,0,44,10,-2,3542,3,5,7,0,1,-2,0,1,21,3,5,1,0,0,-2,-2,-2,-2,1,0,0,2,1,1,3,1,1,0,-2,-2,1,1,0,0,0,5,0,-2,1892,1,0,-2,-2,0,5,1,-2,42,2,0,0,1,1,-2,2,1,0,1,1094,1,3,1,2650,2,1,1,0,3542,2,62.0,0,0,0,9155.04,0,1828,13,3312,7,-2,22,-2,-2.0
13307,2,-2,4,1,1,-2,-2,1,-2,888,0,-2,0,-2,0,-2,1,1,4557,49,2,2,-2,3,68,1,-2,6,1,6,-2,3,1,3,-2,72,1,-2,-2,-2,1,5,41,0,0,-2,-2,68,1,1,1,3,1,3,5,0,-2,0,1,0,2,0,5,-2,1,2,-2,41,70,1,4,0,1,2,-2,2,-2,4,3,-2,3,0,-2,1,41,-2,5.0,-2,0.46,4,0,1,-2,1,0,3,0,43,18,-2,888,4,-2,3,1,1,0,0,1,1,2,5,1,0,0,-2,1,-2,1,1,1,0,3,0,0,3,0,1,0,70,-2,1,3,0,0,0,4,1,-2,1226,1,0,70,-2,0,5,2,-2,60,1,1,0,1,1,-2,2,1,0,1,1732,1,2,1,0,2,1,1,0,888,5,62.0,-2,-2,0,9711.67,0,1228,20,4523,8,-2,-2,2,-2.0
13308,-2,-2,3,1,-2,-2,-2,1,-2,1338,0,-2,0,-2,1,-2,1,-2,82,686,2,1,-2,-2,70,0,-2,4,1,4,-2,-2,1,2,-2,65,1,-2,-2,-2,1,5,3,0,0,-2,-2,70,0,1,0,-2,1,-2,-2,0,-2,1,2,0,3,0,5,-2,1,-2,-2,3,80,5,4,0,0,2,-2,-2,-2,3,3,-2,1,0,-2,0,3,-2,30.0,-2,0.41,6,0,1,-2,2,0,-2,0,38,16,-2,1338,3,-2,1,0,1,0,0,1,21,3,5,-2,0,0,-2,-2,-2,-2,1,0,0,5,0,0,2,1,1,1,75,-2,1,3,0,0,0,2,0,-2,4495,-2,0,78,-2,0,5,2,-2,20,2,0,0,1,7,-2,-2,1,0,0,0,1,1,-2,0,1,0,0,0,1338,2,71.0,-2,-2,0,8416.45,0,4852,11,129,8,-2,-2,-2,-2.0
13310,-2,1,4,1,-2,-2,-2,1,1,1286,250,-2,0,-2,1,0,1,0,2526,560,3,1,-2,2,78,0,-2,5,5,3,0,-2,1,3,5,80,1,-2,0,-2,0,2,3,0,0,1,-2,78,0,1,1,-2,1,3,5,0,0,0,2,1,-2,0,5,-2,1,3,-2,2,79,5,3,0,0,2,10,3,-2,3,4,-2,2,0,-2,0,2,0,5.0,-2,0.52,3,0,1,-2,2,0,3,0,53,20,-2,1286,3,-2,3,1,1,-2,0,1,21,2,5,1,0,0,-2,-2,-2,-2,1,0,0,2,0,0,3,1,1,0,74,-2,1,1,0,0,0,2,1,-2,2599,1,0,72,-2,0,5,1,-2,41,2,0,0,0,3,-2,-2,1,0,1,530,1,1,-2,250,2,-2,1,0,1286,3,69.0,0,0,0,7133.12,0,2594,-2,2299,7,0,-2,-2,-2.0
13312,3,-2,4,-2,2,-2,-2,1,-2,551,0,-2,0,-2,1,-2,1,-2,4500,114,1,1,-2,-2,65,0,-2,3,1,4,0,5,0,1,5,65,1,-2,-2,-2,-2,4,5,0,0,0,-2,79,0,1,0,-2,1,-2,-2,0,-2,0,1,1,-2,0,5,-2,1,-2,-2,41,-2,5,4,0,0,1,-2,-2,-2,1,5,-2,1,0,-2,0,5,-2,6.0,-2,0.45,5,0,1,-2,2,0,-2,0,81,3,-2,551,3,-2,0,0,0,0,0,1,22,3,5,-2,0,0,-2,-2,-2,-2,1,0,0,4,0,0,2,0,1,0,-2,-2,1,-2,0,0,0,2,0,-2,1667,-2,0,-2,-2,0,5,2,-2,20,1,0,0,0,1,-2,1,1,0,0,1715,1,2,-2,0,1,-2,0,0,551,4,57.0,-2,-2,0,3859.33,0,1544,-2,4149,7,-2,-2,-2,-2.0
13314,2,-2,3,1,1,-2,-2,1,-2,1792,1792,21,0,-2,1,-2,1,0,8108,9,2,1,-2,1,69,1,-2,3,1,1,1,2,2,-2,2,69,1,-2,-2,-2,1,4,1,0,0,0,0,69,0,-2,1,-2,0,2,5,0,-2,0,2,1,-2,0,5,-2,0,3,-2,-2,-2,5,3,0,0,1,-2,3,-2,5,3,-2,1,0,0,0,42,-2,0.0,-2,0.59,3,0,-2,-2,3,0,2,0,22,11,-2,0,5,-2,0,-2,1,0,0,1,22,3,5,1,0,0,-2,-2,1,-2,1,0,0,2,1,0,2,0,1,0,-2,-2,1,2,0,0,0,1,0,-2,445,1,0,-2,-2,0,5,2,-2,30,2,-2,0,0,5,-2,2,1,0,1,4524,1,2,-2,896,1,-2,0,0,896,3,46.0,-2,-2,0,10912.56,0,245,-2,8252,8,-2,-2,-2,-2.0
13315,1,-2,3,1,1,-2,-2,1,-2,1457,291,-2,0,-2,1,-2,1,1,450,567,2,2,-2,2,72,0,-2,5,1,4,-2,1,0,3,-2,72,1,-2,-2,-2,1,5,2,0,0,-2,-2,72,0,1,1,-2,1,2,5,0,-2,0,1,1,2,0,5,-2,1,2,-2,5,79,5,4,0,0,3,-2,2,-2,5,2,-2,1,0,-2,0,5,-2,26.0,-2,0.41,0,0,1,-2,1,1,2,0,78,24,-2,1166,3,-2,0,1,1,0,0,1,1,2,5,1,0,0,-2,-2,-2,-2,1,0,0,1,0,0,3,0,1,0,79,-2,1,1,0,0,0,3,1,-2,3691,1,0,79,-2,0,5,1,-2,20,2,0,0,1,7,-2,2,1,0,1,0,0,2,-2,291,1,1,1,0,1166,2,75.0,-2,-2,0,11471.75,0,4002,13,422,8,-2,-2,-2,-2.0
13316,-2,-2,3,-2,-2,-2,-2,1,-2,443,443,-2,-9,-2,0,-2,0,-2,2590,10,1,1,-2,-2,66,0,-2,3,1,2,-2,-2,1,-2,-2,63,1,-2,-2,-2,-2,5,41,0,0,-2,-2,63,0,-2,0,-2,0,-2,-2,0,-2,0,2,0,-2,0,1,-2,0,-2,-2,-2,-2,1,4,0,1,2,-2,-2,-2,4,2,-2,1,0,-2,1,3,-2,0.0,-2,0.59,1,0,-2,-2,1,0,-2,0,30,15,-2,0,5,-2,1,-2,1,0,0,1,1,3,5,-2,0,0,-2,-2,-2,-2,1,0,0,4,0,0,2,0,1,0,-2,-2,1,1,0,0,0,2,1,-2,159,-2,0,-2,-2,0,5,2,-2,20,1,-2,0,0,4,-2,-2,1,0,0,94,0,1,1,148,1,-2,0,0,295,1,63.0,-2,-2,1,10203.27,0,209,-2,2480,8,0,-2,-2,-2.0
13321,4,0,4,1,1,-2,1,1,-2,2160,1543,2,1,-2,0,-2,1,1,10127,6,4,2,-2,1,60,1,-2,7,1,1,0,5,1,-2,6,60,1,-2,0,-2,1,2,1,1,1,0,-2,68,1,2,1,-2,1,2,5,0,-2,0,-2,0,-2,0,5,-2,1,2,-2,-2,-2,2,4,0,0,2,20,3,-2,4,2,-2,1,1,-2,0,2,-2,1.0,-2,0.57,4,0,-2,5,1,2,3,0,50,12,2,617,5,5,7,-2,1,-2,0,1,21,3,5,1,0,0,1,-2,-2,-2,1,0,0,4,1,0,3,1,1,0,-2,1,1,1,1,0,1,3,1,-2,202,2,0,-2,2,0,5,1,-2,41,2,-2,0,0,3,2,2,1,1,1,6214,1,2,-2,1234,2,-2,0,0,926,4,41.0,-2,-2,0,5121.93,0,117,-2,10512,5,-2,-2,-2,-2.0
13322,1,1,4,1,2,-2,1,1,1,3327,0,2,0,-2,1,0,1,1,3241,74,4,3,-2,2,70,1,-2,9,1,6,0,2,1,3,6,70,1,-2,0,-2,1,2,42,0,1,1,-2,70,0,1,1,-2,1,3,5,1,1,0,3,1,42,0,5,5,1,2,-2,42,70,5,3,0,0,2,20,2,-2,2,3,-2,3,1,-2,0,42,0,10.0,-2,0.49,3,0,1,-2,2,0,3,0,43,23,-2,3327,4,5,3,0,1,-2,0,1,21,41,5,1,0,0,1,-2,-2,-2,1,0,0,3,1,0,3,1,1,0,70,-2,1,3,0,0,1,5,0,5,1560,2,0,70,-2,0,5,1,1,50,2,1,1,1,1,-2,2,1,1,1,1120,1,3,-2,0,2,-2,-2,0,3327,3,61.0,0,1,0,9308.54,1,1684,30,3364,6,-2,-2,-2,-2.0
13326,2,1,4,1,1,-2,-2,1,2,1799,400,2,0,-2,1,-2,1,0,1405,1553,3,2,-2,3,68,1,-2,6,1,6,0,2,0,3,1,68,1,-2,1,0,1,2,1,0,0,0,-2,68,0,1,1,-2,1,2,5,0,0,0,3,1,1,0,5,-2,1,2,-2,41,84,5,4,0,0,1,10,2,-2,2,4,-2,2,0,-2,0,42,-2,0.0,-2,0.41,4,0,1,-2,2,1,3,0,51,23,-2,1799,3,-2,4,1,1,-2,0,1,21,3,5,2,0,0,-2,-2,-2,-2,1,0,0,2,1,0,2,1,1,0,82,-2,1,3,0,0,1,3,1,-2,3281,1,0,84,-2,0,5,1,-2,41,1,0,0,1,4,-2,2,1,1,1,36,1,3,-2,400,3,1,0,0,1799,3,80.0,-2,0,0,9539.46,0,4728,20,970,8,0,-2,-2,-2.0
13329,3,0,3,1,2,-2,2,1,-2,1664,0,21,0,-2,1,0,1,1,1703,233,3,2,-2,4,75,0,-2,7,1,5,0,4,0,3,5,75,2,-2,1,0,1,2,41,0,1,1,-2,75,0,1,1,41,1,3,5,0,-2,0,2,1,41,0,5,-2,1,1,3,41,73,5,3,0,0,2,10,2,4,2,3,-2,6,0,-2,0,41,0,18.0,-2,0.43,3,0,1,-2,2,0,3,0,36,10,-2,1664,3,-2,6,1,1,-2,0,1,22,3,5,2,0,0,-2,2,-2,1,1,0,0,4,1,0,2,0,1,0,73,-2,1,2,0,0,0,4,1,-2,2503,1,0,73,-2,0,5,1,1,41,1,0,1,1,1,-2,2,1,0,1,262,1,5,-2,0,2,-2,0,0,1664,4,66.0,0,-2,0,11362.76,0,2614,30,1647,7,0,21,1,-2.0
13331,2,1,5,1,1,0,-2,1,2,2400,400,2,1,0,1,0,1,1,3066,105,3,2,-2,3,68,0,-2,6,1,5,0,1,0,3,5,68,1,0,0,-2,1,2,42,0,0,1,-2,71,1,1,1,41,1,3,5,0,0,0,2,0,2,0,5,-2,1,3,-2,3,73,5,2,0,0,1,20,41,-2,2,4,-2,4,0,-2,0,3,0,6.0,-2,0.38,2,0,1,-2,3,0,3,1,47,9,-2,2400,4,-2,5,0,1,-2,0,1,22,2,5,1,1,0,-2,3,-2,1,1,0,0,3,1,0,2,1,1,1,73,-2,1,3,0,0,1,3,0,-2,1608,1,0,73,-2,0,5,1,-2,41,1,1,0,1,2,-2,2,1,1,1,821,1,3,-2,400,1,0,1,0,2400,5,63.0,0,0,0,6054.97,0,1837,30,2954,6,0,-2,2,2.0
