,STORIES,TYPEHUQ,TOTHSQFT,TOTCSQFT,HDD65,CDD65
11672,-2,4,1739,1739,1136,3498
11673,10,2,1127,1127,2374,2346
11674,10,2,2112,1056,7782,519
11675,40,2,3136,3136,5559,237
11676,10,1,1300,1300,5031,369
11677,10,2,1900,1900,1329,3089
11678,10,2,1144,0,7264,302
11679,-2,4,772,772,3092,1834
11680,-2,5,950,0,4743,1034
11681,20,2,4012,3612,7642,246
11682,10,2,1976,1976,5343,889
11683,-2,5,533,533,2399,1983
11684,-2,4,1404,0,5098,348
11685,10,2,1440,0,7035,185
11686,20,2,1765,0,4713,310
11687,10,2,2522,1331,6386,826
11688,10,2,1182,1182,2630,1952
11689,20,2,1650,0,8494,271
11690,10,2,1516,1516,5217,949
11691,10,2,736,736,4798,1308
11692,10,2,1440,1440,1321,3044
11693,10,2,1563,1563,6267,889
11694,-2,4,1269,423,5770,697
11695,-2,4,702,702,2308,2429
11696,10,2,1673,0,2342,619
11697,10,2,1216,1216,1715,2808
11698,10,2,2813,1590,7618,541
11699,10,2,856,576,5423,881
11700,10,2,2528,2528,1586,2717
11701,10,2,1256,555,6617,706
11702,20,2,3491,3491,3488,1428
11703,10,2,482,0,1359,1986
11704,10,2,1850,1850,5735,782
11705,10,2,1129,1129,5117,766
11706,-2,5,935,935,2255,1545
11707,10,2,1895,1895,4095,1167
11708,-2,4,784,784,2216,2517
11709,10,2,1640,137,6996,340
11710,10,3,1313,488,4650,1038
11711,-2,5,1055,791,6592,392
11712,20,2,3232,3232,4661,932
11713,20,2,1274,1274,5304,825
11714,31,2,3743,3743,8732,298
11715,20,2,0,0,6201,487
11716,20,2,3000,3000,4796,1269
11717,20,2,1645,1645,5329,755
11718,10,2,1614,1614,4359,1193
11719,10,2,2621,1310,5885,661
11720,20,2,2794,2794,5798,881
11721,-2,4,197,197,1315,1972
11722,20,2,2806,400,7184,281
11723,-2,5,644,0,2775,141
11724,10,2,1670,668,4461,1209
11725,10,1,980,980,4968,997
11726,-2,4,644,0,2306,2350
11727,-2,5,834,834,4459,1171
11728,10,2,381,952,5377,917
11729,20,2,2831,0,7411,350
11730,20,2,1281,1281,4231,1515
11731,20,2,2668,2668,3262,1953
11732,20,2,3700,3120,6067,495
11733,20,3,2121,2121,5251,803
11734,-2,5,1040,1040,4414,1286
11735,10,2,1988,1988,3587,1495
11736,10,2,1196,957,2174,2791
11737,10,2,1920,0,1341,2984
11738,-2,5,0,674,1947,2901
11739,-2,5,642,0,809,1436
11740,20,2,1333,1333,6961,300
11741,-2,5,900,900,1452,1212
11742,10,2,1876,1876,3642,1554
11743,-2,5,413,138,6301,547
11744,10,2,1375,1261,5158,1084
11745,20,2,1470,210,6267,416
11746,10,2,1877,1877,3053,1679
11747,10,2,1702,1489,2530,1030
11748,20,2,1646,1246,4768,1334
11749,20,3,3924,3924,1283,3405
11750,10,2,927,927,5226,261
11751,20,2,5431,5431,2267,1019
11752,20,2,4808,4808,3090,1722
11753,20,2,493,0,4974,808
11754,10,2,159,0,5339,662
11755,20,2,2779,2779,2829,1916
11756,10,2,1872,1872,2253,1913
11757,10,3,1810,1810,3487,930
11758,-2,5,783,261,1135,4144
11759,10,2,715,179,2380,2293
11760,-2,4,1464,293,6530,472
11761,-2,5,689,172,4866,843
11762,20,2,3020,3020,6529,462
11763,-2,5,750,375,4903,861
11764,20,2,2576,224,7850,426
11765,10,2,2624,2224,4995,1064
11766,-2,4,695,348,614,3584
11767,10,2,1850,1850,595,3863
11768,10,1,840,840,635,3688
11769,20,2,1332,1332,1518,2605
11770,20,2,1915,0,5686,741
11771,20,3,888,888,6037,456
11772,20,2,4176,4176,4821,882
11773,10,2,2375,2375,2465,1926
11774,10,3,931,931,3473,1529
11775,10,2,1645,1645,6073,613
11776,-2,4,919,919,1196,3239
11777,20,2,3110,3110,1010,4603
11778,20,2,2640,587,7341,286
11779,10,2,1132,1132,3023,1253
11780,20,3,1160,1160,6019,723
11781,10,2,1218,1218,2524,1835
11782,10,1,1456,243,6049,722
11783,20,2,4984,0,6448,447
11784,10,3,544,0,6105,654
11785,20,2,1565,1565,318,4201
11786,-2,4,796,796,1058,2695
11787,10,2,1337,1783,1244,2822
11788,10,3,1439,1039,6569,583
11789,10,2,1675,284,8616,15
11790,10,2,4037,1598,8308,201
11791,10,2,812,812,1566,2538
11792,10,1,1024,1280,1363,2763
11793,10,2,1750,292,4647,511
11794,20,2,1498,1498,3399,1712
11795,-2,5,851,851,5067,1050
11796,-2,5,850,0,4727,886
11797,-2,5,705,705,2464,459
11798,-2,5,1179,1179,4203,1398
11799,10,2,4744,4744,7157,366
11800,10,3,1710,1710,1714,1471
11801,10,2,1375,1375,3743,1430
11802,10,1,2108,2108,1342,2801
11803,10,2,2652,2652,4860,1023
11804,-2,4,1762,1762,5657,658
11805,10,3,1200,1600,472,3949
11806,-2,4,1150,1150,1230,3614
11807,10,3,2285,2285,4626,1467
11808,20,2,3161,3161,1366,951
11809,10,3,208,624,5174,749
11810,-2,5,1012,1012,3215,1882
11811,10,2,1299,866,2596,1734
11812,10,2,3134,3134,171,4375
11813,10,2,2142,2142,4247,1180
11814,10,2,2965,1483,3206,1673
11815,10,2,2424,3463,761,5038
11816,20,2,4042,4042,3813,1375
11817,20,2,2330,2330,4174,1535
11818,10,2,1735,1735,2261,3382
11819,10,2,710,0,9498,113
11820,10,2,4805,1378,8580,232
11821,10,2,1013,1520,8259,288
11822,20,2,5163,5163,7578,441
11823,-2,5,1175,1175,3236,1440
11824,20,2,1722,0,4929,854
11825,-2,4,0,0,1396,884
11826,10,2,1265,1265,3583,1496
11827,20,2,1917,1917,1362,1981
11828,20,2,1130,1130,6100,607
11829,10,1,1037,1037,6395,469
11830,-2,5,1172,586,4677,1055
11831,10,2,1524,1524,5368,895
11832,10,2,1720,1720,2564,1010
11833,10,1,1809,1809,1484,2633
11834,31,3,1291,516,4223,1346
11835,10,2,1824,1824,1658,2901
11836,20,2,1918,1918,5967,510
11837,31,2,3791,3791,4298,1175
11838,10,2,1704,1704,2459,1994
11839,-2,5,600,600,2123,2636
11840,10,2,1320,1320,3380,1608
11841,20,2,9663,10694,3092,1721
11842,-2,5,487,487,6259,646
11843,20,3,1046,878,6071,559
11844,10,2,2140,2140,1220,3561
11845,10,2,1490,596,7269,352
11846,10,2,1683,1403,3763,1336
11847,10,2,3563,3563,6644,589
11848,10,2,2106,0,7523,236
11849,20,2,2630,2630,5386,1009
11850,10,2,1554,1554,6887,676
11851,-2,5,890,890,5936,481
11852,20,2,2487,1800,4889,1296
11853,-2,5,1287,0,2458,222
11854,-2,5,1242,1242,6031,550
11855,31,2,1849,1849,1142,1312
11856,-2,5,536,134,4736,883
11857,20,2,1965,0,8162,514
11858,20,2,624,208,5002,967
11859,20,2,4207,3239,6408,623
11860,20,2,2441,2441,2365,2429
11861,-2,5,728,0,7264,353
11862,-2,5,1181,473,4708,1045
11863,20,3,1280,640,8054,455
11864,20,3,1013,1013,7171,321
11865,10,2,1122,449,6234,671
11866,-2,4,771,193,5318,871
11867,10,2,1506,1506,4912,935
11868,20,2,2457,414,5694,581
11869,10,2,1300,1300,770,4839
11870,10,2,2194,1102,5569,942
11871,10,2,1180,1180,3122,1987
11872,-2,5,667,667,5522,627
11873,10,2,2506,2506,4519,1093
11874,10,2,3052,0,6324,468
11875,20,3,2145,2145,5284,854
11876,10,2,1224,1224,3687,1532
11877,20,2,5084,5084,4559,1256
11878,10,2,270,270,5013,737
11879,10,2,1297,124,5292,675
11880,10,2,1694,1694,5439,858
11881,10,3,902,361,7711,614
11882,-2,5,341,341,4368,1150
11883,10,2,2130,0,5644,659
11884,10,2,507,0,5052,261
11885,10,2,1230,1230,229,4229
11886,10,2,1395,1395,5235,731
11887,10,2,3120,3120,5050,789
11888,10,2,1078,0,5339,600
11889,10,2,1296,1296,3060,1802
11890,10,2,2602,374,4918,307
11891,10,1,1078,1078,2503,1641
11892,20,2,1998,1332,3685,1366
11893,-2,5,810,810,153,4396
11894,-2,4,291,0,853,1382
11895,-2,4,409,0,5700,595
11896,-2,4,968,968,4528,976
11897,10,2,2712,2958,5327,908
11898,20,2,1895,1132,9559,291
11899,10,2,2868,0,6018,406
11900,10,3,1716,858,7601,258
11901,-2,4,800,160,6673,426
11902,10,2,3982,3982,4726,1193
11903,10,3,0,954,1210,1498
11904,-2,5,499,499,1087,1057
11905,-2,5,649,649,3877,1235
11906,20,3,1651,1651,5126,896
11907,10,2,1026,1026,3078,2017
11908,-2,5,1209,1209,3083,1700
11909,20,2,3994,3994,2293,2508
11910,10,2,1409,1409,1573,3194
11911,10,2,1040,260,3536,1506
11912,10,2,1440,240,3747,1520
11913,-2,4,0,0,868,1367
11914,10,1,938,188,5883,740
11915,-2,5,614,205,2372,2469
11916,10,2,940,940,4899,782
11917,20,3,1302,1302,5567,662
11918,20,3,1600,0,5828,674
11919,10,2,1268,1268,4869,1021
11920,20,2,0,0,8349,59
11921,20,2,3463,3463,5578,232
11922,20,2,2514,0,5031,849
11923,10,2,764,764,2274,1531
11924,20,2,1550,1550,1881,3807
11925,20,2,3150,2100,5810,709
11926,10,2,0,0,269,4112
11927,-2,4,1723,1723,6213,524
11928,10,2,1544,1544,3581,1888
11929,10,2,1540,0,5857,582
11930,20,3,1866,1120,4666,1058
11931,20,2,1200,1200,4994,753
11932,10,2,1712,1141,5861,551
11933,20,2,1514,1514,2248,2008
11934,10,2,0,1280,1096,1619
11935,20,2,1632,1632,7473,500
11936,10,2,1097,2194,3421,1708
11937,20,2,1299,1299,5618,640
11938,10,2,882,0,2489,340
11939,-2,4,766,191,10027,221
11940,10,2,2600,2600,4960,1074
11941,-2,5,646,215,8414,344
11942,10,2,2160,2160,2940,1930
11943,-2,5,284,0,1256,592
11944,20,2,1413,236,6439,561
11945,10,2,2450,2450,1806,2688
11946,20,2,1836,1836,5517,248
11947,10,2,1423,1423,7627,645
11948,-2,5,0,0,1338,1140
11949,20,2,4664,0,4776,290
11950,-2,4,693,693,4205,1524
11951,-2,5,568,568,895,1569
11952,-2,5,590,0,6677,442
11953,10,2,1278,0,4623,1463
11954,10,3,1522,1522,4751,977
11955,10,2,1475,100,5968,1081
11956,10,2,1559,0,1227,780
11957,-2,5,181,905,1786,3170
11958,20,2,3169,681,5392,825
11959,-2,5,442,221,3204,1693
11960,10,2,3065,2677,9583,316
11961,20,2,3372,3372,2527,2029
11962,10,2,1550,1550,2325,2475
11963,20,2,5988,5988,3122,1760
11964,10,2,2019,2019,3521,1844
11965,20,2,2042,2042,396,4072
11966,-2,5,753,0,2534,478
11967,-2,5,755,252,7015,649
11968,10,2,2681,2681,1595,2702
11969,10,2,608,122,3240,1513
11970,10,2,1200,1200,2158,2811
11971,10,2,3091,3072,6133,795
11972,20,2,2951,2951,3611,1485
11973,20,2,1512,1512,5446,695
11974,20,2,1750,1750,4438,1159
11975,20,2,2832,782,5847,597
11976,-2,5,0,0,924,2001
11977,10,2,837,1116,4005,1312
11978,20,2,2395,1198,4793,1050
11979,10,2,1510,0,8632,41
11980,31,3,2675,2675,4839,1083
11981,10,2,1080,432,2262,2567
11982,20,2,2429,2429,3799,576
11983,10,2,1080,900,6790,327
11984,10,2,1849,1321,1199,1893
11985,20,2,2350,0,5273,649
11986,10,2,1922,1922,4791,1164
11987,10,2,1077,898,4450,1446
11988,10,3,504,168,4073,1345
11989,20,2,4946,4946,1032,4539
11990,20,3,3105,3105,1655,2773
11991,-2,5,437,437,2262,2481
11992,-2,5,992,992,2051,2814
11993,10,2,1868,410,4565,1488
11994,10,2,1832,1832,303,4150
11995,20,2,1810,1810,5591,673
11996,40,2,4733,4207,1244,2068
11997,-2,4,825,825,2721,1987
11998,10,2,2208,1620,4763,681
11999,-2,4,739,246,5614,764
12000,20,2,7586,10504,5599,671
12001,10,2,3204,1644,6882,536
12002,10,2,0,0,761,344
12003,10,2,1665,1665,2151,2417
12004,10,2,1470,1470,1962,3698
12005,20,2,1631,1631,4740,1343
12006,20,2,9708,6482,8558,323
12007,-2,5,308,0,2808,123
12008,20,2,1796,1796,6359,406
12009,20,2,3314,3314,3187,1272
12010,-2,4,748,0,869,1366
12011,20,2,2393,2393,2667,2028
12012,10,2,1850,1850,3998,1315
12013,20,3,814,163,6751,378
12014,-2,5,1213,1213,4768,1130
12015,10,2,4549,4549,1088,3481
12016,10,2,1590,1590,3467,1872
12017,-2,4,1410,0,5617,601
12018,-2,5,961,721,258,4127
12019,-2,5,626,0,2670,702
12020,-2,5,567,189,1364,600
12021,10,1,672,168,4855,712
12022,10,2,0,1152,1997,2907
12023,20,2,3482,3482,8547,325
12024,31,3,1763,294,4559,1214
12025,-2,4,694,0,5707,595
12026,10,1,1110,222,4759,1178
12027,10,3,900,0,2330,248
12028,10,2,2006,2006,2318,2078
12029,10,2,1890,630,5153,755
12030,20,2,4262,3863,4460,1271
12031,-2,5,700,233,4871,871
12032,20,2,1823,1823,3596,1475
12033,20,2,2840,2840,3703,1438
12034,10,2,1004,0,1078,1256
12035,10,2,1398,280,1133,1201
12036,10,2,1115,558,6568,611
12037,20,2,282,1409,4912,1004
12038,20,2,2510,2510,6976,515
12039,10,2,1535,256,4531,549
12040,10,2,1600,1600,4936,771
12041,20,2,3200,1778,6066,549
12042,10,2,0,0,793,4965
12043,10,2,559,1258,1349,2964
12044,10,2,1721,1721,2433,1684
12045,20,2,1568,1045,1757,2694
12046,20,2,3759,3189,4850,1033
12047,10,2,1744,1744,647,3418
12048,20,2,2837,2837,5907,568
12049,20,3,1410,0,2474,522
12050,-2,5,634,634,4890,835
12051,10,1,791,0,5623,634
12052,-2,4,836,1004,3526,1376
12053,10,1,1820,1820,1576,2520
12054,-2,5,864,864,5081,867
12055,-2,5,803,268,7430,670
12056,20,2,1475,1475,4399,980
12057,10,2,1647,0,1157,1921
12058,-2,5,649,649,5846,732
12059,40,2,8224,0,7376,272
12060,20,2,4575,3483,5519,572
12061,20,2,1815,0,6885,395
12062,-2,5,749,749,4254,1625
12063,-2,4,1500,0,8541,261
12064,20,2,961,961,4006,1564
12065,10,3,1087,435,6306,880
12066,10,2,715,572,4704,1338
12067,20,2,1256,1077,6715,463
12068,10,2,190,0,2846,1772
12069,20,2,11470,7842,3174,1277
12070,20,2,0,0,1334,2019
12071,-2,5,490,327,4381,1291
12072,20,2,4573,4573,4938,1128
12073,-2,5,735,735,1144,1568
12074,10,2,4972,1299,6809,596
12075,20,2,1947,1947,5254,800
12076,10,2,2160,1620,2616,1962
12077,10,3,1038,260,5067,358
12078,20,2,1420,377,6276,501
12079,31,2,3750,750,4965,904
12080,-2,5,870,0,7759,228
12081,20,2,2992,2992,5112,770
12082,10,2,1892,2270,3116,1699
12083,-2,5,727,727,6017,572
12084,-2,5,705,141,7772,464
12085,-2,4,812,812,1286,3409
12086,10,2,4752,4752,4644,1403
12087,10,2,1595,1578,3470,1262
12088,10,2,851,851,1081,995
12089,20,2,3510,919,4754,1056
12090,20,2,1336,0,2823,115
12091,-2,4,0,550,188,4410
12092,10,2,1739,1739,746,2006
12093,20,3,1628,0,4937,891
12094,-2,4,1040,1040,1478,3444
12095,10,2,0,310,2294,2585
12096,20,2,3824,0,5531,689
12097,10,2,645,0,3073,1735
12098,10,2,3306,3306,2427,2021
12099,-2,5,1116,1116,4549,1123
12100,10,2,874,874,4629,1385
12101,10,2,925,0,9276,177
12102,10,2,952,190,3153,1512
12103,-2,4,861,861,3767,1511
12104,-2,5,628,628,5980,470
12105,-2,5,1600,1600,1272,3119
12106,20,2,1649,1649,1977,3669
12107,20,2,1350,900,6750,356
12108,20,2,1396,2792,2022,3584
12109,-2,5,0,0,2539,475
12110,10,2,1499,1499,4967,919
12111,20,2,1872,1872,4861,710
12112,20,2,2053,513,7538,488
12113,10,2,1083,433,3367,1608
12114,-2,5,1430,1430,3762,1336
12115,10,2,867,347,6800,349
12116,-2,5,967,387,4548,943
12117,10,2,772,193,2913,950
12118,20,2,2114,0,1356,1122
12119,10,2,3003,3003,2284,2443
12120,10,2,921,921,3183,1274
12121,10,1,1550,930,1394,3929
12122,-2,4,798,798,634,3764
12123,10,2,850,0,6290,673
12124,10,2,2210,2210,2140,2698
12125,20,2,2546,2352,5896,617
12126,10,2,1700,1360,5416,1010
12127,20,2,4114,3703,1990,2838
12128,20,2,4048,4048,1264,3460
12129,10,3,1013,1013,2364,2075
12130,10,2,1010,1010,673,3596
12131,20,2,693,4156,6220,557
12132,10,2,1884,1884,1354,3500
12133,-2,5,778,778,5281,1049
12134,-2,5,625,312,8712,297
12135,-2,4,451,451,4958,845
12136,-2,5,754,1131,4407,1194
12137,-2,4,612,153,7181,282
12138,10,2,780,780,3836,1307
12139,-2,4,950,950,5354,1027
12140,20,2,2084,1737,3667,1460
12141,10,3,1562,1562,3837,1329
12142,31,3,1981,1981,1161,1916
12143,10,3,660,0,5636,723
12144,20,3,1422,1422,1636,2444
12145,10,2,1075,430,1994,2237
12146,40,3,3941,2559,7619,647
12147,10,3,1217,0,6356,229
12148,10,2,494,494,6264,446
12149,10,2,1019,1019,4069,1460
12150,20,2,6564,4376,3886,1287
12151,20,2,2569,0,9772,52
12152,10,2,1043,1453,6071,626
12153,20,2,2619,952,4591,1028
12154,20,2,1785,1785,4911,859
12155,10,2,2094,2094,1346,2970
12156,10,2,1926,1926,4792,1163
12157,20,2,5136,5136,3391,1571
12158,20,2,2297,538,6109,524
12159,10,2,1360,1360,2530,2210
12160,10,1,477,636,2688,1939
12161,10,2,875,219,2576,1979
12162,10,2,1344,1344,7180,441
12163,10,2,834,1112,2505,2338
12164,-2,5,1259,1259,5621,1171
12165,20,2,3576,3576,5694,646
12166,20,2,505,1653,4981,1009
12167,20,2,2194,2194,2220,1568
12168,-2,5,229,0,875,1360
12169,10,2,1346,1346,1180,2948
12170,20,2,2318,2318,2370,517
12171,10,2,1692,1692,2470,1659
12172,10,2,780,780,4369,1277
12173,10,2,1442,481,5522,703
12174,40,2,2023,1347,5339,778
12175,-2,4,960,960,145,4542
12176,40,2,2003,2003,5319,784
12177,10,3,978,245,6141,578
12178,10,2,3634,3634,9353,218
12179,10,2,0,0,2321,1856
12180,-2,4,1000,1000,6870,319
12181,20,3,709,236,5424,701
12182,-2,5,231,0,2444,314
12183,20,2,2751,2291,4898,1100
12184,20,2,1542,0,2295,1517
12185,20,2,2558,2558,3790,1195
12186,10,2,2480,2480,4706,1150
12187,20,2,4274,4274,3902,1519
12188,20,2,3264,3264,5827,545
12189,-2,4,945,0,5478,638
12190,10,2,4988,1966,3612,1321
12191,10,2,1198,240,2259,1541
12192,10,2,1206,1206,4898,639
12193,-2,4,509,0,5705,740
12194,10,2,1339,1339,3778,1305
12195,10,2,1757,520,7929,172
12196,20,2,3612,3612,221,4232
12197,-2,5,1517,1517,4992,1037
12198,-2,5,536,536,4666,1055
12199,10,1,854,854,4940,397
12200,-2,5,701,351,7027,432
12201,10,2,1514,1514,5124,988
12202,20,2,1134,486,6156,538
12203,20,2,5683,5683,5868,714
12204,20,2,5726,5726,3535,1353
12205,10,2,1498,1498,3223,1712
12206,20,2,0,0,1197,810
12207,10,2,1488,1488,1991,2916
12208,10,2,966,966,645,3664
12209,-2,5,858,858,1252,3488
12210,10,2,1552,1552,1029,1115
12211,-2,5,566,566,4735,1033
12212,-2,4,652,652,5108,1089
12213,20,2,2523,336,7530,402
12214,10,2,1003,1755,3648,1490
12215,10,1,1272,0,5940,739
12216,20,2,1227,852,6894,444
12217,20,3,2028,2028,6415,450
12218,10,2,1520,1520,4369,1138
12219,-2,5,1135,1135,2967,1913
12220,20,2,2822,2822,1405,912
12221,-2,4,670,0,6645,367
12222,10,2,1892,1892,1352,2783
12223,20,2,2124,2124,1300,3278
12224,10,2,261,522,1585,1854
12225,10,2,2744,784,5583,799
12226,20,2,1383,691,4787,1094
12227,10,2,2733,2733,8507,332
12228,10,2,1527,1527,5339,1146
12229,10,2,528,0,4863,1029
12230,-2,4,576,192,2764,1930
12231,20,2,1920,549,5735,620
12232,20,2,3294,2410,6486,326
12233,20,2,2827,1784,4598,1243
12234,20,2,1620,270,5731,571
12235,20,2,7367,3793,5156,827
12236,10,2,2198,2198,3400,1466
12237,10,2,236,236,2303,1871
12238,10,2,1410,0,1107,1347
12239,10,2,842,0,6343,665
12240,10,2,1123,281,4140,1218
12241,20,2,2784,2784,248,4133
12242,20,2,1152,1152,4530,1147
12243,20,2,2347,2347,6461,453
12244,-2,5,1164,0,4760,295
12245,31,2,1833,2880,7902,362
12246,20,2,824,824,1237,1189
12247,10,2,2174,2174,1198,1228
12248,10,2,820,820,6773,427
12249,-2,5,605,605,4108,1704
12250,20,2,1576,0,5790,781
12251,10,2,2126,2126,2042,2177
12252,-2,5,700,700,4755,878
12253,20,2,5836,1316,4724,1162
12254,-2,5,721,0,6683,417
12255,20,2,3860,1831,6321,449
12256,-2,4,1040,416,4608,924
12257,10,2,1613,1613,1418,2912
12258,-2,5,635,381,5525,641
12259,10,2,1170,1170,1213,1306
12260,-2,4,1769,0,5862,541
12261,-2,4,1500,1500,2762,2272
12262,10,2,644,0,5847,776
12263,20,2,3891,0,1179,1275
12264,10,3,1571,0,3801,39
12265,20,2,2456,2456,5133,831
12266,10,2,1596,1596,4266,1158
12267,-2,4,1080,1080,7479,361
12268,10,2,5680,6021,4946,925
12269,10,2,1734,1734,3362,1617
12270,10,2,3440,2891,3191,1801
12271,20,2,1364,1364,6182,583
12272,10,2,1312,467,6259,551
12273,31,3,1010,1010,2090,734
12274,20,2,4933,4366,5322,908
12275,-2,5,229,114,5993,662
12276,40,2,3342,3342,6789,649
12277,-2,4,982,982,1997,3312
12278,20,2,1587,0,1154,1299
12279,10,2,2402,1201,1264,3089
12280,20,2,5237,3928,7399,400
12281,20,2,2576,2576,7311,341
12282,-2,4,694,694,1385,3351
12283,20,2,2830,2830,3364,1799
12284,10,2,260,260,474,3943
12285,20,2,3058,2718,4745,1177
12286,10,2,1640,1640,6219,666
12287,10,2,1550,1550,586,3627
12288,10,2,989,0,2987,1271
12289,-2,5,619,371,4703,1046
12290,-2,5,723,145,6457,583
12291,10,2,1400,1400,2336,2475
12292,10,2,2025,2025,243,4164
12293,40,2,1130,1130,6973,502
12294,10,1,840,0,4471,1167
12295,40,2,1727,1727,6446,621
12296,10,2,1160,1160,3746,1507
12297,10,3,368,184,1240,601
12298,10,2,854,854,6680,434
12299,-2,5,416,831,3081,1763
12300,-2,4,747,187,4687,929
12301,20,2,1613,1613,1327,2028
12302,-2,4,0,395,2633,730
12303,10,2,1765,1765,1641,2792
12304,10,2,0,882,1084,1250
12305,20,2,2420,346,4878,338
12306,10,2,1102,1102,5002,1267
12307,-2,5,890,890,2190,1589
12308,-2,5,921,921,5010,1032
12309,31,2,2958,657,5735,698
12310,-2,5,568,284,2601,665
12311,20,2,3600,400,5603,521
12312,10,2,4414,4414,6460,332
12313,-2,5,729,729,4642,1171
12314,20,2,2630,2630,6335,466
12315,10,2,0,0,2848,625
12316,10,2,0,0,848,1387
12317,-2,5,0,504,1246,1835
12318,10,2,803,0,6444,387
12319,10,3,3800,3800,7245,600
12320,20,2,3340,3340,3640,1309
12321,10,2,807,0,7349,284
12322,-2,5,383,191,4763,986
12323,-2,5,484,484,200,4373
12324,-2,4,145,0,860,1606
12325,-2,5,494,165,5934,754
12326,-2,5,1047,1047,5210,1044
12327,20,2,3375,0,6997,358
12328,20,2,1548,1548,4964,751
12329,-2,4,803,803,6925,342
12330,10,2,2200,2200,6789,413
12331,10,2,1976,1976,1411,2927
12332,20,2,2606,475,6524,402
12333,10,2,1602,1602,2838,1999
12334,10,2,1540,1540,1530,2719
12335,20,3,991,991,5365,764
12336,10,1,434,579,1508,2996
12337,10,2,932,0,7660,64
12338,20,2,3444,3444,3118,1681
12339,-2,5,544,544,7730,335
12340,10,2,1700,1700,275,4227
12341,10,2,3600,3600,5049,1096
12342,10,2,2258,1613,5200,1022
12343,10,2,2047,2047,1251,1175
12344,-2,5,780,390,4694,897
12345,-2,4,1823,1368,4876,839
12346,10,2,1560,0,2380,1804
12347,10,2,1974,0,1568,811
12348,-2,5,188,375,4830,883
12349,-2,4,729,0,7186,272
12350,10,2,1058,1058,5889,703
12351,40,2,2288,1373,6443,457
12352,20,2,3150,0,7008,336
12353,20,2,0,0,209,2939
12354,20,2,4053,4053,2834,1518
12355,10,2,350,0,819,4684
12356,20,2,5722,5722,5459,667
12357,-2,5,915,732,6414,462
12358,10,2,1509,1509,3868,1583
12359,-2,4,744,0,6586,380
12360,20,2,2106,1638,6618,360
12361,20,3,2043,2043,2255,2627
12362,-2,5,0,211,88,4099
12363,-2,5,939,939,4684,968
12364,20,2,1506,1255,3076,1703
12365,20,2,1213,1213,4897,699
12366,20,2,5208,0,5797,476
12367,10,2,1456,1456,2741,2290
12368,10,2,1032,1720,1122,2583
12369,-2,5,658,0,4833,334
12370,20,3,3150,2100,3975,1738
12371,-2,5,693,693,6129,721
12372,20,3,1166,1166,4828,1315
12373,-2,5,646,431,5869,713
12374,10,2,1182,1182,6475,489
12375,20,2,3430,3430,5838,594
12376,-2,4,1624,1624,4942,1088
12377,10,2,1390,165,6836,372
12378,-2,5,691,0,6624,440
12379,-2,5,1120,1120,5548,687
12380,20,2,2640,2640,3279,1589
12381,10,2,2120,2120,530,3820
12382,10,2,2420,2420,2516,2405
12383,10,2,1464,1464,4705,1338
12384,10,2,469,0,1214,793
12385,10,2,2255,2255,1643,2622
12386,10,2,1632,1632,4365,1279
12387,10,2,1314,1314,1120,2585
12388,10,2,2858,2858,1222,2726
12389,10,2,2527,2527,5221,898
12390,10,2,1400,0,2426,1330
12391,10,2,0,1950,1133,1201
12392,20,3,2400,2400,4104,1434
12393,10,2,1087,1522,4553,1257
12394,10,2,1820,0,7861,257
12395,-2,5,592,0,2440,535
12396,20,2,5077,2650,7555,667
12397,-2,4,694,0,6016,573
12398,-2,5,2177,2177,2961,1917
12399,-2,5,592,0,1288,560
12400,20,2,1178,1670,6743,461
12401,10,2,0,320,1323,1963
12402,10,3,319,1429,8856,207
12403,10,2,2503,2503,4631,1096
12404,10,2,230,920,786,3628
12405,-2,5,490,327,5606,705
12406,20,2,1988,1988,3632,1280
12407,31,2,2671,1001,4737,867
12408,10,2,1314,1314,167,4473
12409,10,2,1820,1820,477,3848
12410,10,2,3569,3569,7422,610
12411,20,2,3425,1282,7028,314
12412,10,2,3491,2422,9755,298
12413,10,3,1795,798,4976,1019
12414,20,3,1670,1670,5295,917
12415,20,2,2208,442,6735,429
12416,10,2,2210,2210,552,3709
12417,10,2,2100,2100,3588,1350
12418,10,3,3010,1660,4882,1038
12419,20,2,4312,1916,4784,935
12420,20,2,2149,2149,4783,1329
12421,20,2,3003,2416,6151,428
12422,20,3,1903,1903,5838,562
12423,10,2,1200,0,4188,416
12424,10,2,1798,1798,3594,1317
12425,20,2,2040,1632,5772,723
12426,20,2,3688,2801,5236,825
12427,20,2,2716,2716,2242,2581
12428,10,2,875,656,6260,656
12429,20,2,5381,5381,3564,1495
12430,-2,4,854,427,6068,560
