,TVONWD2,PRKGPLC1,SIZRFRI1,INTERNET,TVTYPE2,WDPELLET,USENOTMOIST,USEEL,SIZEOFGARAGE,TOTSQFT_EN,TOTUCSQFT,OUTGRILLFUEL,OUTLET,WDOTHER,ELWATER,ATTICFIN,ELFOOD,ESCWASH,HDD30YR,CDD80,BEDROOMS,NCOMBATH,DNTHEAT,WASHLOAD,TEMPGONE,HIGHCEIL,FOPAY,TOTROOMS,PERIODEL,YEARMADERANGE,CELLAR,TVONWE2,EMPLOYHH,USECENAC,ROOFTYPE,TEMPNITE,NUMFRIG,WOODLOGS,SWIMPOOL,POOL,INWIRELESS,TYPEHUQ,WHEATAGE,LPWARM,NOTMOIST,ATTIC,BASECOOL,TEMPHOME,EQUIPAUX,COOLTYPE,CWASHER,AGEFRZR,ELCOOL,WASHTEMP,DRYRFUEL,STOVE,GARGHEAT,SDESCENT,WHEATSIZ,ATHOME,AGEDW,SOLWATER,STOVENFUEL,STOVEFUEL,AIRCOND,AGECWASH,AGERFRI2,AGECENAC,TEMPGONEAC,FUELH2O,DRAFTY,FOWATER,USENG,TVTYPE1,STORIES,AGECDRYER,SIZRFRI2,EDUCATION,TVONWD1,FUELPOOL,NHSLDMEM,RECBATH,BASEHEAT,UGWATER,EQUIPAGE,ATTCCOOL,OA_LAT,PERIODFO,WSF,OVENUSE,SOLOTHER,THERMAINAC,PERIODLP,ADQINSUL,DOOR1SUM,RNSETEMP,USEWOOD,HHAGE,MONEYPY,NUMBERAC,TOTCSQFT,EQUIPM,FUELTUB,NUMCFAN,PROTHERMAC,MICRO,STUDIO,WDWATER,ELOTHER,TYPERFR1,AGERFRI1,FUELHEAT,DRYRUSE,WDWARM,FOOTHER,LPGPAY,SIZFREEZ,BASEFIN,NUMFREEZ,ELWARM,UGWARM,FOWARM,NUMMEAL,OUTGRILL,UGOTH,TVSIZE1,ICE,HEATHOME,NHAFBATH,TEMPNITEAC,USEWWAC,STOVEN,AMTMICRO,LPWATER,USESOLAR,LPOTHER,OTHROOMS,PROTHERM,OVENFUEL,CDD30YR,TOPFRONT,LPCOOK,TEMPHOMEAC,WWACAGE,USEFO,FUEL_HEAT,KOWNRENT,USEMOISTURE,WINDOWS,HHSEX,CENACHP,MOISTURE,DISHWASH,WALLTYPE,FUELH2O2,TVSIZE2,THERMAIN,USELP,DRYER,HDD50,COFFEE,TVCOLOR,PERIODNG,TOTUSQFT,TYPEGLASS,ESDISHW,ESFRIG,AUDIT,TOTHSQFT,TVONWE1,GWT,ATTCHEAT,GARGCOOL,UGCOOK,NWEIGHT,OVEN,CDD65,DWASHUSE,HDD65,OCCUPYYRANGE,SWAMPCOL,TYPERFR2,UPRTFRZR,WOODAMT
13809,1,-2,3,1,2,-2,-2,1,-2,1174,1174,-2,0,-2,0,-2,0,-2,6147,0,1,1,-2,-2,60,0,-2,3,1,3,1,2,1,-2,5,70,1,-2,-2,-2,1,4,5,0,0,0,0,75,0,-2,0,-2,0,-2,-2,0,-2,0,3,0,3,0,1,-2,0,-2,-2,-2,-2,1,4,0,1,2,-2,-2,-2,4,1,-2,1,0,0,1,3,-2,1.0,-2,0.55,2,0,-2,-2,2,0,-2,0,37,16,-2,0,3,-2,0,-2,1,0,0,1,22,41,1,-2,0,0,-2,-2,0,-2,0,1,0,4,0,0,3,0,1,0,-2,-2,1,3,0,0,0,2,0,-2,760,-2,0,-2,-2,0,1,2,1,20,1,-2,1,1,1,-2,2,1,0,0,3128,1,2,5,392,1,0,-2,0,782,3,51.0,-2,-2,1,19728.31,0,553,11,6327,8,0,-2,-2,-2.0
13812,1,1,4,1,1,-2,-2,1,2,3378,400,2,1,-2,0,-2,1,1,4874,22,3,3,-2,3,70,1,-2,6,5,7,1,1,1,2,6,68,1,-2,0,-2,0,2,3,0,0,0,1,70,1,1,1,-2,1,2,5,0,0,0,2,1,3,0,5,-2,1,1,-2,3,68,1,4,0,1,1,10,3,-2,2,2,-2,3,0,1,1,3,-2,4.0,-2,0.5,2,0,1,-2,1,2,2,0,71,14,-2,3378,3,-2,4,1,1,-2,0,1,21,3,1,1,0,0,-2,-2,1,-2,1,1,0,4,1,0,2,1,1,0,68,-2,1,2,0,0,1,3,1,-2,1092,1,0,68,-2,0,1,1,-2,30,1,0,0,1,3,-2,2,1,1,1,2314,1,3,5,400,2,0,1,0,3378,1,56.0,-2,0,0,15220.05,0,910,30,5180,7,-2,-2,-2,-2.0
13813,2,1,4,1,1,-2,-2,1,3,2902,650,-2,1,-2,0,0,1,1,3980,30,3,3,-2,2,65,0,-2,7,1,8,0,4,1,1,5,67,1,-2,1,0,1,2,2,0,0,1,-2,70,0,1,1,-2,1,3,5,0,0,0,2,0,2,0,5,-2,1,2,-2,2,-2,1,3,0,1,3,20,2,-2,5,4,-2,4,0,-2,1,2,0,8.0,-2,0.43,3,0,1,-2,1,0,3,0,40,24,-2,2902,3,-2,5,1,1,-2,0,1,21,2,1,1,0,0,-2,-2,-2,-2,0,1,0,4,0,0,3,1,1,0,-2,-2,1,2,0,0,0,4,1,-2,1518,2,0,-2,-2,0,1,1,-2,41,2,0,0,1,1,-2,1,1,0,1,1371,1,4,1,650,2,0,1,0,2902,5,60.0,0,0,0,11079.64,0,1393,13,3905,8,-2,-2,-2,-2.0
13814,2,0,3,-2,1,-2,-2,1,-2,1274,1274,21,1,-2,0,-2,0,1,2326,446,2,2,-2,4,70,0,-2,5,1,2,0,2,0,-2,5,75,1,-2,0,-2,-2,2,3,0,0,0,-2,71,1,-2,1,42,0,2,1,0,-2,1,3,1,-2,0,1,-2,0,2,-2,-2,-2,1,2,0,1,1,10,2,-2,1,2,-2,3,0,-2,1,3,-2,0.0,-2,0.45,4,0,-2,-2,2,0,3,0,57,12,-2,0,6,-2,4,-2,1,-2,0,1,22,3,1,2,0,0,-2,3,-2,1,1,1,0,2,1,1,2,0,1,0,-2,-2,1,1,0,0,0,3,-2,-2,2032,1,0,-2,-2,0,1,1,-2,41,1,-2,0,0,2,-2,2,0,0,1,219,1,2,1,0,1,-2,1,0,1274,1,71.0,-2,-2,1,6858.53,0,2487,-2,1993,6,1,-2,1,-2.0
13815,1,1,5,1,1,-2,-2,1,2,3856,400,-2,0,-2,0,0,1,1,2206,16,3,2,-2,2,56,0,-2,7,1,3,0,1,1,1,7,65,1,-2,0,-2,1,2,3,0,0,1,-2,65,1,1,1,-2,1,2,5,0,0,0,2,1,1,0,5,-2,1,2,-2,1,-2,1,4,0,1,4,10,42,-2,6,2,-2,3,0,-2,1,1,0,0.0,-2,0.48,6,0,1,-2,2,1,3,0,53,24,-2,3856,3,-2,0,1,1,-2,0,1,22,41,1,3,0,0,-2,-2,-2,-2,1,1,0,2,0,0,3,0,1,0,-2,-2,1,1,0,0,0,4,1,-2,670,2,0,-2,-2,0,1,1,-2,41,2,0,0,1,4,-2,2,1,0,1,134,0,2,1,400,2,1,-2,0,3856,2,57.0,0,0,0,7503.02,0,696,11,2717,5,0,-2,-2,-2.0
13816,2,0,4,-2,1,-2,-2,1,-2,1889,1889,2,1,-2,0,-2,0,0,7020,5,2,2,-2,3,68,0,-2,6,1,2,0,2,1,-2,5,68,1,-2,0,-2,-2,2,2,0,0,0,-2,68,1,-2,1,-2,0,2,5,0,-2,0,3,0,41,0,1,-2,0,3,-2,-2,-2,1,1,0,1,5,10,41,-2,1,3,-2,1,1,-2,1,3,-2,1.0,-2,0.61,6,0,-2,-2,3,1,3,0,41,12,-2,0,3,5,0,-2,1,-2,0,1,21,41,1,1,0,0,1,-2,-2,-2,1,1,0,6,1,0,3,1,1,0,-2,-2,1,2,0,0,1,4,1,-2,500,1,0,-2,-2,0,1,2,-2,41,2,-2,0,1,2,-2,1,1,1,1,3382,1,2,5,0,2,-2,-2,0,1889,5,51.0,-2,-2,1,14121.3,0,406,13,6868,8,0,-2,-2,-2.0
13818,2,-2,3,1,3,-2,-2,1,-2,739,739,21,0,-2,0,-2,1,-2,1983,57,2,1,-2,-2,62,0,-2,4,1,5,0,2,1,-2,2,55,1,-2,-2,-2,0,4,2,0,0,0,-2,60,0,-2,0,-2,0,-2,-2,1,-2,0,3,0,-2,0,-2,5,0,-2,-2,-2,-2,1,3,0,1,2,-2,-2,-2,2,3,-2,4,0,-2,1,5,-2,1.0,-2,0.48,5,0,-2,-2,3,1,-2,0,30,12,-2,0,7,-2,1,-2,1,0,0,1,22,1,1,-2,0,0,-2,-2,-2,-2,0,1,0,3,1,0,3,0,1,0,-2,-2,0,4,0,0,0,2,0,5,744,-2,0,-2,-2,0,1,2,-2,20,2,-2,0,0,2,-2,3,1,0,0,107,1,3,2,554,1,-2,1,0,185,3,60.0,-2,-2,0,7140.04,1,693,-2,2422,8,0,-2,-2,-2.0
13820,3,1,4,1,2,-2,2,1,3,2278,1789,2,1,-2,0,-2,0,1,8180,22,3,2,-2,2,65,1,-2,6,1,5,0,3,0,2,6,60,2,-2,0,-2,0,2,3,0,1,0,-2,65,0,1,1,3,1,2,1,0,0,0,2,1,3,0,1,-2,1,3,2,3,72,1,4,0,1,2,20,3,3,5,4,-2,2,0,-2,1,3,-2,0.0,-2,0.5,4,0,1,-2,1,1,2,0,66,7,-2,1139,3,-2,2,1,1,-2,0,1,21,2,1,2,0,0,-2,2,-2,2,0,1,0,3,1,1,3,1,1,0,72,-2,1,1,0,0,1,3,1,-2,477,2,0,72,-2,0,1,1,2,41,2,0,1,1,3,-2,1,1,1,1,4702,0,4,1,1789,2,1,1,0,1139,4,46.0,-2,0,1,4751.97,0,370,13,8271,5,-2,1,1,-2.0
13821,1,-2,3,1,2,-2,-2,1,-2,544,0,-2,0,-2,0,-2,0,-9,1543,72,2,2,-2,3,60,0,-2,3,1,7,-2,1,0,1,-2,72,1,-2,-2,-2,1,5,3,0,0,-2,-2,71,0,1,1,-2,1,2,5,0,-2,0,2,1,3,0,1,-2,1,3,-2,3,-2,1,3,0,1,5,-2,3,-2,5,2,-2,3,0,-2,1,3,-2,0.0,-2,0.41,6,0,1,-2,2,0,2,0,45,22,-2,544,3,-2,2,1,1,0,0,1,22,3,1,1,0,0,-2,-2,-2,-2,0,1,0,1,0,0,3,0,1,0,-2,-2,1,1,0,0,0,1,1,-2,837,1,0,-2,-2,0,1,2,-2,41,1,0,0,1,4,-2,2,1,0,1,0,0,2,1,363,1,-9,-9,0,181,3,61.0,-2,-2,1,8230.33,0,644,11,1127,7,0,-2,-2,-2.0
13823,2,0,4,1,2,-2,-2,1,-2,2030,0,-2,1,-2,0,-2,0,1,7249,13,4,2,-2,4,70,0,-2,7,1,2,1,2,1,3,6,68,1,-2,0,-2,1,2,3,0,0,0,1,70,1,1,1,5,1,2,5,0,-2,0,2,1,1,0,1,-2,1,3,-2,5,70,1,3,0,1,1,10,2,-2,3,4,-2,3,0,1,1,5,-2,0.0,-2,0.56,6,0,1,-2,1,0,3,0,55,14,-2,2030,3,-2,4,1,1,-2,0,1,22,3,1,1,0,0,-2,1,1,1,1,1,0,4,0,0,2,0,1,0,68,-2,1,3,0,0,0,3,1,-2,769,2,0,70,-2,0,1,1,-2,41,1,0,0,1,3,-2,1,1,0,1,4050,1,4,2,0,2,1,0,0,2030,4,49.0,-2,-2,1,7960.93,0,523,13,7383,7,-2,-2,2,-2.0
13824,1,1,4,-2,1,-2,-2,1,2,2268,400,21,1,-2,0,-2,0,-2,4778,61,4,2,-2,2,75,0,-2,10,1,1,1,1,0,3,6,75,1,-2,0,-2,-2,2,41,0,0,0,1,75,0,1,1,2,1,2,1,0,0,1,3,1,2,0,1,-2,1,41,-2,1,72,1,3,0,1,1,20,2,-2,2,4,-2,2,0,1,1,1,-2,6.0,-2,0.52,1,0,1,-2,2,0,3,0,85,8,-2,2268,3,-2,5,1,1,-2,0,1,22,41,1,1,0,0,-2,2,1,1,0,1,0,1,1,1,2,0,1,2,72,-2,1,4,0,0,0,6,1,-2,1640,1,0,72,-2,0,1,1,-2,42,1,0,0,1,1,-2,2,1,0,1,2223,1,2,1,400,1,1,-2,0,2268,4,57.0,-2,0,1,2935.68,0,1371,30,4650,3,-2,-2,1,-2.0
13826,2,0,4,1,1,0,-2,1,-2,1408,0,2,0,0,0,-2,0,-9,3941,22,3,1,-2,3,66,0,-2,7,1,4,0,2,1,3,6,66,2,1,1,0,1,2,3,0,0,0,-2,68,1,1,1,-2,1,3,5,0,-2,0,1,0,-2,0,1,-2,1,2,2,3,70,1,4,0,1,1,10,2,1,4,3,-2,4,0,-2,1,3,-2,6.0,-2,0.44,5,0,1,-2,2,2,3,1,55,16,-2,1408,3,-2,2,1,1,-2,0,1,21,2,1,1,1,0,1,-2,-2,-2,0,1,0,3,1,0,2,1,1,1,70,-2,1,2,0,0,1,4,1,-2,1344,1,0,70,-2,0,1,1,-2,41,2,0,0,0,3,-2,1,1,1,1,1184,0,4,1,0,1,-2,1,0,1408,4,59.0,-2,-2,1,11181.37,0,1345,-2,3739,6,-2,3,-2,3.0
13827,-2,1,4,-2,-2,-2,2,1,2,2735,1462,2,1,-2,0,-2,0,-2,6418,29,3,2,-2,2,68,1,-2,8,1,3,1,-2,1,1,6,68,1,-2,0,-2,-2,2,1,0,1,0,0,68,0,1,1,-2,1,1,5,0,0,0,2,0,-2,0,1,-2,1,5,-2,1,-2,1,4,0,1,2,10,5,-2,0,3,-2,1,0,0,1,1,-2,2.0,-2,0.56,6,0,1,-2,1,0,3,0,76,12,-2,1673,3,-2,1,0,1,-2,0,1,22,3,1,1,0,0,1,-2,0,-2,0,1,0,5,1,0,3,0,1,0,-2,-2,1,3,0,0,1,5,1,-2,696,1,0,-2,-2,0,1,1,2,41,2,0,1,0,1,-2,-2,1,1,1,3055,1,1,1,1462,3,-2,1,0,1673,4,49.0,-2,0,1,15307.73,0,589,-2,6178,3,0,-2,-2,-2.0
13828,-2,0,3,1,-2,-2,-2,1,-2,984,820,21,1,-2,0,-2,0,0,1110,29,1,1,-2,3,65,1,-2,6,1,1,0,-2,1,-2,5,65,1,-2,0,-2,1,2,42,0,0,0,-2,65,0,2,1,-2,1,2,1,0,-2,0,1,0,-2,0,1,-2,1,2,-2,-2,-2,1,4,0,1,1,10,42,-2,3,2,-2,2,0,-2,1,5,-2,0.0,-2,0.39,6,0,-2,-2,3,0,3,0,57,18,1,164,3,-2,0,-2,1,-2,0,1,1,5,1,1,0,0,-2,-2,-2,-2,0,1,0,3,1,1,2,0,1,0,-2,1,1,3,0,0,0,5,0,-2,1220,1,0,-2,3,0,1,1,-2,30,2,-2,0,0,4,-2,-2,1,0,1,11,0,1,1,164,1,-2,-2,0,820,2,69.0,-2,-2,1,7169.31,0,1923,-2,983,6,0,-2,-2,-2.0
13831,-2,1,3,1,-2,-2,-2,1,1,1958,1338,2,-2,-2,1,0,0,1,1538,151,3,1,-2,2,68,0,-2,9,1,2,0,-2,2,3,5,68,1,-2,0,-2,1,2,1,0,0,1,-2,72,1,1,1,-2,1,2,1,0,0,0,-2,1,-2,0,1,-2,1,3,-2,42,74,5,4,0,1,3,10,5,-2,2,3,-2,2,0,-2,0,42,0,0.0,-2,0.4,5,0,1,-2,2,0,2,0,54,24,-2,870,3,-2,0,1,1,-2,0,1,22,5,1,1,0,0,1,-2,-2,-2,1,1,0,3,1,1,3,0,1,1,74,-2,1,4,0,0,1,6,1,-2,1493,1,0,74,-2,0,1,1,-2,41,1,0,0,0,4,-2,-2,1,1,1,54,1,1,1,468,2,-2,-2,0,1740,3,60.0,0,0,1,7169.31,0,1842,-2,1240,5,0,-2,-2,-2.0
13833,2,1,3,1,2,-2,-2,1,2,2150,1350,21,1,-2,0,-2,1,1,6511,0,3,2,-2,3,65,1,-2,7,1,7,1,1,1,1,5,65,2,-2,0,-2,1,2,3,0,0,0,0,69,0,1,1,-2,1,2,5,0,0,0,3,0,3,0,5,-2,1,1,42,3,-2,1,3,0,1,3,20,3,2,4,3,-2,3,0,0,1,3,-2,2.0,-2,0.6,3,0,1,-2,1,1,3,0,33,20,-2,1200,3,-2,3,1,1,-2,0,1,21,3,1,1,0,0,-2,-2,1,-2,0,1,0,4,1,0,3,1,1,1,-2,-2,1,3,0,0,0,4,1,-2,692,2,0,-2,-2,0,1,1,3,41,2,0,1,1,3,-2,2,1,0,1,3226,0,3,1,1150,2,0,0,0,1400,3,44.0,-2,0,0,12679.94,0,351,13,7078,7,0,22,-2,-2.0
13836,3,1,5,1,1,-2,-2,1,3,5560,0,21,1,-2,0,0,1,1,5211,79,4,3,-2,2,70,1,-2,8,1,7,1,3,0,3,5,68,1,-2,0,-2,1,2,3,0,0,1,1,70,1,1,1,41,1,3,5,1,1,0,3,1,3,0,-2,1,1,2,-2,3,68,1,4,0,1,4,20,2,-2,4,3,-2,3,0,1,1,3,1,6.0,-2,0.52,1,0,1,-2,2,0,3,0,46,11,-2,5560,3,-2,5,1,1,-2,0,1,21,3,1,1,0,0,-2,2,0,1,1,1,0,2,1,0,3,1,1,1,70,-2,0,3,0,0,0,4,1,5,1265,2,0,68,-2,0,1,1,2,42,1,0,1,1,2,1,1,1,0,1,2312,1,4,1,0,2,1,1,0,5560,4,55.0,1,1,1,2935.68,2,908,20,5328,7,-2,-2,2,-2.0
13838,1,1,3,1,1,-2,-2,1,3,2795,650,2,1,-2,0,0,1,-2,1472,749,4,3,-2,3,68,0,-2,9,1,8,0,1,1,3,5,70,1,-2,0,-2,1,2,2,0,0,1,-2,70,0,1,1,-2,1,2,1,0,0,0,3,0,2,0,1,-2,1,41,-2,2,80,1,4,0,1,1,10,41,-2,7,3,-2,1,0,-2,1,2,0,15.0,-2,0.4,4,0,1,-2,1,0,2,0,53,24,-2,2795,3,-2,3,0,1,-2,0,1,21,41,1,1,0,0,-2,-2,-2,-2,0,1,0,5,1,1,3,1,1,0,80,-2,1,3,0,0,1,5,0,5,2837,1,0,78,-2,0,1,1,-2,41,2,0,0,1,1,-2,2,1,1,1,106,1,2,1,650,2,1,-2,0,2795,4,72.0,0,0,1,23586.01,1,3375,13,1135,8,0,-2,-2,-2.0
13846,2,0,3,-2,2,-2,-2,1,-2,1584,905,21,0,-2,0,-2,0,1,1107,9,2,1,-2,3,70,0,-2,7,1,1,0,2,0,-2,5,90,1,-2,0,-2,-2,2,5,0,0,0,-2,80,1,2,1,-2,1,2,1,1,-2,0,2,1,42,0,-2,1,1,2,-2,-2,-2,1,3,0,1,1,10,2,-2,2,4,-2,3,0,-2,1,1,-2,2.0,-2,0.37,5,0,-2,-2,2,0,3,0,73,7,3,679,7,-2,3,-2,1,-2,0,1,22,1,1,1,0,0,-2,-2,-2,-2,1,1,0,4,1,1,2,0,1,0,-2,1,0,3,0,0,0,5,0,1,830,1,0,-2,2,0,1,1,-2,42,1,-2,0,1,4,-2,3,1,0,1,37,0,2,1,0,2,-2,1,0,1584,4,71.0,-2,-2,1,7169.31,1,1232,11,1102,3,0,-2,-2,-2.0
13850,1,-2,3,-2,1,0,-2,1,-2,667,667,21,0,0,0,-2,1,-9,8164,0,2,1,-2,1,70,0,-2,5,1,4,1,1,0,-2,6,70,1,1,-2,-2,-2,4,42,0,0,0,0,70,1,-2,1,-2,0,1,5,0,-2,0,2,1,-2,0,5,-2,0,3,-2,-2,-2,1,3,0,1,1,-2,41,-2,1,5,-2,2,0,0,1,42,-2,0.0,-2,0.58,4,0,-2,-2,2,0,1,1,59,5,-2,0,2,-2,0,-2,1,0,0,1,22,3,1,1,1,0,-2,-2,0,-2,1,1,0,3,1,0,2,0,1,0,-2,-2,1,2,0,0,0,3,0,-2,485,1,0,-2,-2,0,1,2,-2,41,2,-2,0,0,4,-2,1,1,0,1,4996,0,2,5,0,1,-2,-9,0,667,5,48.0,-2,-2,0,5332.52,0,330,-2,8549,8,-2,-2,-2,1.0
13853,1,1,4,1,1,-2,-2,1,1,2349,2364,-2,1,-2,0,0,1,-2,6363,13,3,1,-2,1,55,0,-2,5,1,2,1,1,0,-2,5,64,1,-2,0,-2,0,2,3,0,0,1,0,68,0,2,1,-2,1,2,5,0,0,0,2,1,-2,0,5,-2,1,41,-2,-2,-2,1,4,0,1,1,10,5,-2,3,1,-2,1,0,0,1,5,0,4.0,-2,0.56,6,0,-2,-2,1,0,3,0,58,9,1,235,3,-2,1,-2,1,-2,0,1,22,2,1,2,0,0,-2,-2,0,-2,0,1,0,3,0,0,2,0,1,0,-2,1,1,1,0,0,0,2,0,-2,917,1,0,-2,5,0,1,1,1,30,2,-2,1,0,3,-2,1,1,0,1,3384,0,4,1,1893,1,-2,1,1,706,1,53.0,0,0,0,5545.54,0,576,-2,6388,2,-2,-2,-2,-2.0
13855,3,1,5,1,1,-2,-2,1,2,2733,1444,1,1,-2,0,-2,1,1,6852,0,3,2,-2,1,65,1,-2,7,1,5,1,2,2,1,6,63,1,-2,0,-2,1,3,2,0,0,0,0,68,0,1,1,-2,1,2,1,0,0,0,2,1,41,0,5,-2,1,3,-2,2,-2,1,4,0,1,1,20,3,-2,5,3,-2,1,1,0,1,2,-2,2.0,-2,0.62,6,0,1,-2,1,2,2,0,73,14,-2,1689,3,1,1,1,1,-2,0,1,23,1,1,1,0,0,-2,-2,0,-2,0,1,0,3,1,1,2,1,1,1,-2,-2,1,4,0,0,0,4,1,-2,491,2,0,-2,-2,0,1,1,-2,30,1,0,0,1,2,-2,2,1,0,1,3213,1,6,1,1444,2,-2,1,0,1689,3,50.0,-2,0,0,9259.58,0,373,11,6618,6,-2,-2,-2,-2.0
13860,2,0,4,1,1,-2,-2,1,-2,736,0,-2,1,-2,0,0,0,1,2088,581,2,1,-2,2,70,0,-2,5,5,6,0,2,1,3,5,70,1,-2,0,-2,1,3,41,0,0,1,-2,70,0,1,1,-2,1,3,5,0,-2,0,2,0,42,0,1,-2,1,2,-2,41,75,1,3,0,1,2,20,2,-2,3,2,-2,3,0,-2,1,41,0,7.0,-2,0.48,5,0,1,-2,2,0,3,0,43,14,-2,736,3,-2,2,0,1,-2,0,1,22,3,1,1,0,0,-2,-2,-2,-2,0,1,0,3,0,0,3,0,1,1,75,-2,1,2,0,0,0,3,0,-2,2581,1,0,75,-2,0,1,2,-2,30,2,0,0,1,1,-2,2,1,0,1,432,0,2,5,0,1,-2,0,0,736,3,72.0,0,-2,1,6885.93,0,2807,12,2012,7,0,-2,-2,-2.0
13862,2,1,4,1,1,-2,1,1,3,4150,1820,2,0,-2,0,-2,1,-9,8699,2,3,2,-2,3,70,1,-2,6,1,8,1,3,1,1,5,70,2,-2,0,-2,0,2,2,0,1,0,1,70,0,1,1,-2,1,2,5,0,0,0,2,0,2,0,5,-2,1,2,41,2,-2,1,3,0,1,2,40,2,3,4,4,-2,5,0,1,1,2,-2,0.0,-2,0.6,4,0,1,-2,2,1,3,0,30,23,-2,2980,3,-2,2,1,1,-2,0,1,23,2,1,1,0,0,1,-2,0,-2,0,1,0,4,1,0,2,1,1,0,-2,-2,1,3,0,0,1,3,1,-2,421,1,0,-2,-2,0,1,1,2,41,1,0,1,1,3,-2,2,1,1,1,5390,1,3,1,650,2,-9,1,0,4150,3,49.0,-2,0,0,4232.49,0,303,13,8677,8,-2,22,-2,-2.0
13865,1,0,3,1,1,-2,-2,1,-2,896,0,21,1,-2,0,-2,0,0,1271,285,2,1,-2,2,62,0,-2,4,1,3,0,1,1,2,2,70,1,-2,0,-2,1,2,41,0,0,0,-2,70,0,1,1,-2,1,2,5,0,-2,0,3,0,-2,0,1,-2,1,3,-2,41,85,1,2,0,1,2,10,3,-2,2,4,-2,1,0,-2,1,41,-2,19.0,-2,0.37,3,0,1,-2,3,0,3,0,34,10,-2,896,3,-2,3,0,1,-2,0,1,22,3,1,1,0,0,-2,-2,-2,-2,0,1,0,2,1,0,3,0,1,0,78,-2,1,4,0,0,0,2,0,-2,2647,1,0,78,-2,0,1,2,-2,30,2,0,0,0,7,-2,2,1,0,1,201,1,2,5,0,1,-2,0,0,896,3,72.0,-2,-2,1,12967.45,0,2951,-2,1357,8,-2,-2,-2,-2.0
13867,3,0,5,1,2,-2,-2,1,-2,976,0,2,0,-2,1,-2,1,1,5941,29,4,2,-2,4,69,0,-2,7,1,1,0,2,1,1,5,69,1,-2,0,-2,0,2,3,0,0,0,-2,69,1,1,1,3,1,3,5,0,-2,0,3,1,2,0,5,-2,1,3,-2,3,-2,5,3,0,1,3,10,3,-2,4,4,-2,5,0,-2,0,3,-2,3.0,-2,0.53,3,0,1,-2,1,0,3,0,32,18,-2,976,3,-2,2,1,1,-2,0,1,21,2,1,1,0,0,-2,2,-2,1,1,1,0,2,1,0,3,1,1,0,-2,-2,1,3,0,0,1,3,1,-2,870,1,0,-2,-2,0,1,1,-2,41,1,0,0,1,3,-2,2,1,1,1,2864,1,3,1,0,2,1,1,0,976,5,55.0,-2,-2,0,15220.06,0,700,30,6045,8,-2,-2,2,-2.0
13870,2,0,3,1,1,-2,-2,1,-2,854,641,2,0,-2,0,-2,1,-2,7317,43,2,1,-2,3,68,0,-2,4,5,4,0,3,2,-2,3,68,1,-2,0,-2,1,2,41,0,0,0,-2,68,0,2,1,3,1,3,5,0,-2,0,1,1,-2,0,5,-2,1,41,-2,-2,-2,1,3,0,1,1,10,41,-2,3,3,-2,3,0,-2,1,5,-2,0.0,-2,0.67,1,0,-2,-2,3,0,3,0,43,8,1,214,3,-2,1,-2,1,-2,0,1,1,41,1,2,0,0,-2,2,-2,1,0,1,0,2,1,0,2,0,1,1,-2,1,1,3,0,0,1,2,0,-2,143,1,0,-2,41,0,1,1,-2,41,1,-2,0,0,3,-2,1,1,1,1,2743,1,2,1,0,1,-2,-2,0,854,3,53.0,-2,-2,0,5403.16,0,295,-2,6077,7,1,-2,1,-2.0
13871,-2,-2,4,-2,-2,-2,-2,1,-2,1428,1428,-2,0,-2,0,-2,0,-2,4603,0,2,1,-2,-2,75,0,-2,5,2,1,1,-2,1,-2,5,70,1,-2,-2,-2,-2,4,3,0,0,0,0,75,0,-2,0,-2,0,-2,-2,0,-2,0,3,0,-2,0,1,-2,0,-2,-2,-2,-2,1,2,0,1,1,-2,-2,-2,1,1,-2,4,0,1,1,42,-2,4.0,-2,0.6,6,0,-2,-2,3,0,-2,0,40,9,-2,0,2,-2,1,-2,1,0,0,1,22,41,1,-2,0,0,-2,-2,0,-2,0,1,0,4,0,0,3,0,1,0,-2,-2,1,3,0,0,0,3,0,-2,1151,-2,0,-2,-2,0,1,2,-2,30,1,-2,0,0,7,-2,-2,1,0,0,1858,0,1,5,0,1,-2,-2,0,1428,1,53.0,-2,-2,1,8401.69,0,872,-2,4771,8,-2,-2,-2,-2.0
13878,3,1,5,1,1,-2,-2,1,1,1805,1453,2,0,-2,1,-2,1,1,7090,0,3,1,-2,4,67,0,-2,6,1,5,0,2,1,-2,6,67,2,-2,1,0,1,2,1,0,0,0,-2,67,0,2,1,-2,1,3,5,0,0,0,2,0,42,0,5,-2,1,1,41,-2,-2,5,4,0,1,1,40,1,3,5,4,-2,4,0,-2,0,2,-2,2.0,-2,0.55,4,0,-2,-2,2,1,3,0,45,22,2,602,3,-2,1,-2,1,-2,0,1,21,1,1,1,0,0,1,-2,-2,-2,0,1,0,4,1,0,3,1,1,1,-2,1,1,3,0,0,1,3,0,-2,393,1,0,-2,41,0,1,1,-2,30,2,-2,0,1,3,-2,2,1,1,1,3300,1,7,1,250,2,-2,1,0,1805,3,50.0,-2,0,0,8338.14,0,275,13,7284,8,-2,21,-2,-2.0
